# Asendra sky orbits, format 1
# a_au|e|i_deg|node_deg|peri_deg|mean_anomaly_deg|epoch_jd|color|brightness
# Named minor planets too numerous to be catalogue objects. Osculating elements, not positions: the client works out where they are for whatever moment it is showing.
# 26316 orbits.
2.739290696469455|0.1623676076102024|8.789235002054957|81.56149315681525|246.0199540377047|83.55954908745366|2461200.5|#B9A78F|0.787
2.459140757910368|0.2271493149052121|9.322740684892691|268.2010135190994|89.01909210735765|330.9553547639989|2461200.5|#B9A78F|0.873
3.162577906128196|0.1835643919559083|15.47878960816842|88.41851019745823|179.4019995006922|357.7730965007104|2461200.5|#B9A78F|0.873
2.678929435216248|0.1811029190104135|5.767331842021623|156.7557204649798|181.5404462540709|167.9089667470624|2461200.5|#B9A78F|0.871
3.068485811098665|0.1053416040614296|8.853383313715263|136.7013609430068|359.5002577048005|312.794540920084|2461200.5|#B9A78F|0.944
2.669694678755778|0.1761360228993352|8.271082956508137|204.8954080243701|56.98948462775253|321.5703764847842|2461200.5|#B9A78F|0.836
2.777480416354358|0.03573457425340579|10.70521968116349|211.7156835351781|171.3166650018574|250.9828469952901|2461200.5|#B9A78F|0.798
2.741835405706276|0.04104628199740332|3.783117431432501|144.9739685725413|301.3357678242128|49.32038903459684|2461200.5|#B9A78F|0.84
2.283710213555676|0.02845305814240496|3.799741564048579|29.0787874476492|193.4573673875674|342.4618920604964|2461200.5|#B9A78F|0.729
2.893281009377423|0.01133238491177012|1.744027815091965|4.134676333307514|132.1206075099774|186.9499361597259|2461200.5|#B9A78F|0.812
2.722273344628685|0.1230850269864822|5.258155506179885|32.54644586438058|13.86467811085029|224.7959397098432|2461200.5|#B9A78F|0.8
2.752694433471844|0.1461558246170872|6.820674311831087|121.8404308576141|164.2666549273695|253.9510816994319|2461200.5|#B9A78F|0.826
