# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Named minor planets too numerous to be catalogue objects. Positions are a snapshot for 2026-09-08.
# 26316 points.
22.70721|-9.31596|3.037133e-05|#B9A78F|0.812
17.16456|-28.22635|4.20355e-05|#B9A78F|0.8
12.02021|4.70036|5.93751e-05|#B9A78F|0.826
5.45402|26.69954|3.932131e-05|#B9A78F|0.807
10.1335|12.67983|6.023807e-05|#B9A78F|0.786
0.2361|-2.91806|1.728752e-05|#B9A78F|0.758
10.15504|6.51096|5.663604e-05|#B9A78F|0.862
10.46171|3.34455|6.096625e-05|#B9A78F|0.802
6.17177|24.91635|3.56486e-05|#B9A78F|0.65
3.06729|3.93444|3.42445e-05|#B9A78F|0.941
11.22931|6.72492|6.586998e-05|#B9A78F|0.783
23.98175|-2.52534|3.54951e-05|#B9A78F|0.76
4.46397|27.21129|3.834918e-05|#B9A78F|0.861
22.05975|10.05252|2.627871e-05|#8E8375|0.852
5.3084|6.89915|4.545135e-05|#B9A78F|0.763
3.62113|23.08029|1.932526e-05|#B9A78F|0.561
15.81196|-21.56384|5.396488e-05|#8E8375|0.807
4.87232|24.71965|3.158162e-05|#B9A78F|0.964
17.56439|-28.57916|3.389074e-05|#B9A78F|0.774
14.51859|-9.5878|4.157532e-05|#B9A78F|0.702
14.31783|-12.53647|5.166273e-05|#B9A78F|0.882
14.38897|-0.99443|4.59863e-05|#B9A78F|0.824
8.69218|23.95373|5.932649e-05|#B9A78F|0.835
23.38136|0.3519|2.012487e-05|#B9A78F|0.901
14.84393|-13.20586|4.718058e-05|#B9A78F|0.821
14.99899|-12.01853|6.166819e-05|#B9A78F|0.708
14.47434|-12.97069|5.8774e-05|#B9A78F|0.822
10.55301|2.30558|5.595926e-05|#B9A78F|0.792
10.40212|9.88542|6.008693e-05|#B9A78F|0.745
9.53986|12.47466|4.975572e-05|#B9A78F|0.584
9.02325|20.6378|5.904638e-05|#B9A78F|0.921
10.93784|6.69006|5.866216e-05|#B9A78F|0.865
2.74635|19.75985|3.00098e-05|#B9A78F|0.726
11.16136|3.67307|6.012793e-05|#B9A78F|0.633
20.71185|-14.07508|3.770065e-05|#B9A78F|0.754
5.39847|16.51217|4.703013e-05|#B9A78F|0.756
14.72018|-10.48481|4.664624e-05|#B9A78F|0.721
16.90793|-27.76948|2.639623e-05|#B9A78F|0.598
10.44758|15.00467|5.549955e-05|#B9A78F|0.707
12.59849|-1.14872|5.923513e-05|#B9A78F|0.757
2.59427|14.36751|3.395196e-05|#B9A78F|0.777
16.85535|-7.97278|3.639658e-05|#B9A78F|0.897
18.6367|-17.31348|4.197795e-05|#8E8375|0.81
9.86753|14.64167|4.829803e-05|#B9A78F|0.788
11.37335|8.60944|5.650241e-05|#B9A78F|0.611
13.49585|-9.40015|6.050774e-05|#B9A78F|0.73
21.93006|-29.78964|2.601826e-05|#B9A78F|0.893
