# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-2, 2, -3), generated 2026-09-08.
# 110 points.
16.184679|41.713695|310.2399|#FFB57E|0.12|gaia-1381814330585152256|Gaia DR3 1381814330585152256
16.256363|41.861864|310.4356|#FFBD86|0.178|gaia-1381705895546306176|Gaia DR3 1381705895546306176
16.215725|40.165265|310.7944|#FFB179|0.12|gaia-1379226806063536896|2MASS J16125660+4009558
16.255114|41.75408|310.7944|#FFC691|0.354|gaia-1381700879024457088|Gaia DR3 1381700879024457088
16.172923|42.257134|311.8055|#FFC18B|0.175|gaia-1381890579139627776|Gaia DR3 1381890579139627776
16.063547|42.098249|311.8707|#FFB881|0.12|gaia-1383412784269116160|Gaia DR3 1383412784269116160
16.183223|40.468807|312.0012|#FFBB84|0.168|gaia-1380045736067185792|Gaia DR3 1380045736067185792
15.964408|41.523053|312.099|#D8D4C8|0.12|gaia-1383520845646534528|Gaia DR3 1383520845646534528
16.206918|42.060885|313.9581|#FFDFB9|0.507|gaia-1381826395148296832|TYC 3064-1102-1
16.293599|39.687076|314.6757|#FFBA84|0.145|gaia-1380454170276639360|Gaia DR3 1380454170276639360
16.293604|39.686879|315.9803|#FFBB84|0.13|gaia-1380454170277463168|Gaia DR3 1380454170277463168
16.268578|39.449486|316.1434|#FFB780|0.12|gaia-1380446851653547520|Gaia DR3 1380446851653547520
15.790981|40.729728|316.5021|#FFE8CA|0.574|gaia-1377815617248829952|TYC 3057-186-1
15.972633|41.365306|316.6326|#FFB982|0.124|gaia-1383469168599557120|Gaia DR3 1383469168599557120
16.253008|43.041002|316.8609|#FFC08A|0.309|gaia-1382022073858647168|UCAC4 666-061453
16.378564|39.659776|318.1982|#FFB37B|0.12|gaia-1332463885043357056|LP 225-14
16.391811|39.398084|318.5895|#FFBB84|0.192|gaia-1332442586301110784|Gaia DR3 1332442586301110784
16.293263|39.686101|318.6874|#FFB57D|0.12|gaia-1380454170277463040|Gaia DR3 1380454170277463040
16.252825|42.29778|318.72|#FFC18B|0.177|gaia-1381937823780001536|Gaia DR3 1381937823780001536
16.158933|43.700693|319.2092|#FFBC85|0.167|gaia-1385297347198685824|LSPM J1609+4342W
16.238341|42.260843|319.7637|#FFBA83|0.12|gaia-1381916417663018496|Gaia DR3 1381916417663018496
15.661954|39.059017|320.4486|#FFE0B9|0.507|gaia-1377411508069341568|TYC 3053-113-1
16.028934|42.05934|320.6443|#FFBA84|0.176|gaia-1383596574509713664|Gaia DR3 1383596574509713664
16.237763|42.258471|320.7748|#FFC18B|0.248|gaia-1381916417663019136|2MASS J16141609+4215293
16.151947|44.458896|321.688|#FFC793|0.327|gaia-1386132494999728000|UCAC4 673-061118
15.994607|42.517183|322.1447|#FFBD87|0.171|gaia-1383589462043724288|Gaia DR3 1383589462043724288
15.864788|40.116213|322.2099|#FFEBD1|0.59|gaia-1382964733280431232|TYC 3057-859-1
16.402128|38.736529|322.797|#FFD3A5|0.428|gaia-1332269138341969152|LP 225-20
16.105114|41.20194|323.0579|#FFC590|0.305|gaia-1380312711234352128|G 180-30
15.688949|39.142566|323.2536|#FFBB85|0.185|gaia-1377247204096577152|Gaia DR3 1377247204096577152
16.353117|39.39625|323.2536|#FFB47D|0.12|gaia-1380399778811539328|Gaia DR3 1380399778811539328
16.137662|38.233312|323.5145|#FFE8CA|0.533|gaia-1378639735573111936|TYC 3061-369-1
15.585659|39.873583|324.917|#FFB57D|0.12|gaia-1389571698652340736|Gaia DR3 1389571698652340736
16.383129|40.124543|325.1127|#FFBD87|0.155|gaia-1380536324411654656|Gaia DR3 1380536324411654656
16.172894|45.160126|325.2105|#FFC08B|0.192|gaia-1386189910121398528|RX J1610.3+4509B
16.282643|41.760308|325.341|#FFBA83|0.129|gaia-1381675212299932544|Gaia DR3 1381675212299932544
15.956413|39.909996|325.5041|#FFBC86|0.171|gaia-1382723734075657216|Gaia DR3 1382723734075657216
16.232603|41.282065|326.189|#FFDBB2|0.489|gaia-1381594157676949120|Gaia DR3 1381594157676949120
16.168858|40.072533|326.5478|#FFF3E5|0.62|gaia-1379962924801521024|Gaia DR3 1379962924801521024
16.298731|42.382006|326.7761|#FFB37B|0.12|gaia-1382117349116646144|Gaia DR3 1382117349116646144
16.338356|38.714658|327.7872|#FFBF8A|0.12|gaia-1332306242562973696|2MASS J16201808+3842535
16.020831|40.227996|327.885|#FFBC86|0.18|gaia-1382793449984974720|Gaia DR3 1382793449984974720
15.674971|39.026347|328.5373|#FFB983|0.12|gaia-1377409038464182528|Gaia DR3 1377409038464182528
16.094621|45.136109|328.6026|#FFBF8A|0.223|gaia-1386409743728604416|Gaia DR3 1386409743728604416
15.801032|42.888902|328.9287|#FFC995|0.386|gaia-1396274699492050176|UCAC4 665-060980
15.871643|40.660522|328.9287|#FFBA83|0.146|gaia-1383016032369846272|Gaia DR3 1383016032369846272
16.2147|40.937652|329.4832|#FFB078|0.12|gaia-1381513755889075584|Gaia DR3 1381513755889075584
15.543372|40.60142|329.7115|#FFB780|0.12|gaia-1389805928988361984|Gaia DR3 1389805928988361984
16.172841|45.159811|330.1029|#FFD1A2|0.456|gaia-1386189910122640000|Gaia DR3 1386189910122640000
16.416076|37.710696|330.2333|#FFB57E|0.12|gaia-1331968765507979136|Gaia DR3 1331968765507979136
16.348467|43.507174|331.3423|#F1F0FF|0.12|gaia-1382375154530149248|Gaia DR3 1382375154530149248
16.108725|44.660387|331.7989|#FFBF8A|0.12|gaia-1386101360780682624|Gaia DR3 1386101360780682624
15.657346|39.947065|332.1577|#FFB881|0.12|gaia-1377530667641897984|Gaia DR3 1377530667641897984
15.683017|41.457786|332.1577|#FEF4EA|0.12|gaia-1390088155584004352|Gaia DR3 1390088155584004352
15.907878|38.34069|332.1577|#FFB179|0.12|gaia-1376566121066914944|Gaia DR3 1376566121066914944
15.680124|41.244553|332.4512|#D8D4C8|0.231|gaia-1389991643373964672|Gaia DR3 1389991643373964672
15.659987|38.444818|333.8863|#FFBD87|0.234|gaia-1377110074380873856|Gaia DR3 1377110074380873856
15.757996|41.355718|333.9189|#FFB37B|0.12|gaia-1378079671837901696|Gaia DR3 1378079671837901696
16.32612|39.867994|334.0167|#FFB780|0.12|gaia-1380471414570758784|Gaia DR3 1380471414570758784
15.557736|37.900092|334.2451|#FFB27A|0.12|gaia-1375790763505665152|Gaia DR3 1375790763505665152
16.504624|37.922182|335.3214|#FFB078|0.12|gaia-1331294352563748224|Gaia DR3 1331294352563748224
16.280862|37.353069|336.8543|#FFEEDA|0.12|gaia-1330599495576054528|Gaia DR3 1330599495576054528
15.630736|40.046965|337.2131|#FFCD9B|0.415|gaia-1389541599522225024|Gaia DR3 1389541599522225024
15.849455|38.17994|337.2783|#FFB179|0.12|gaia-1376522522854963840|Gaia DR3 1376522522854963840
16.361735|41.922368|339.0396|#FFB982|0.12|gaia-1381304913104291072|Gaia DR3 1381304913104291072
16.151578|37.392812|339.3331|#FFBC85|0.12|gaia-1378342794418312448|Gaia DR3 1378342794418312448
16.073514|37.923777|339.4636|#FFB37C|0.12|gaia-1379274463019054592|Gaia DR3 1379274463019054592
