# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, -3, -2), generated 2026-09-08.
# 1116 points.
21.095912|-53.84268|248.8899|#FFB982|0.12|gaia-6464284912761812096|SIPS J2105-5350
20.954123|-55.15213|251.3035|#FFB67F|0.12|gaia-6458110983173549824|Gaia DR3 6458110983173549824
21.049486|-53.393676|251.9232|#FFB67E|0.12|gaia-6476322602284517632|Gaia DR3 6476322602284517632
20.979584|-54.619328|252.2167|#FFBE89|0.265|gaia-6458152386658410240|Gaia DR3 6458152386658410240
21.008845|-52.427891|253.0321|#FFBB85|0.156|gaia-6476612499694715648|Gaia DR3 6476612499694715648
21.06401|-52.951739|254.8586|#F9F2F5|0.12|gaia-6476347203857439744|GALEX J210350.0-525705
21.180731|-52.825243|254.8912|#FFC18C|0.208|gaia-6464670875703073664|Gaia DR3 6464670875703073664
21.083796|-52.540662|255.8044|#FFB67F|0.12|gaia-6476384866427456128|2MASS J21050138-5232220
21.258057|-53.400494|255.8044|#FFB37C|0.12|gaia-6464415823365505536|Gaia DR3 6464415823365505536
20.724383|-53.063268|259.1965|#FFD4A7|0.43|gaia-6471427993133592320|UCAC3 74-469909
20.724538|-53.06435|259.3269|#FFC18B|0.204|gaia-6471427993133591168|Gaia DR3 6471427993133591168
21.077619|-55.99662|259.6531|#FFBB84|0.164|gaia-6457793533550962304|Gaia DR3 6457793533550962304
20.885285|-55.635878|260.6968|#FFBD87|0.12|gaia-6469992920003316352|Gaia DR3 6469992920003316352
21.107566|-55.543087|262.1971|#FFF0DF|0.12|gaia-6463813531509879424|Gaia DR3 6463813531509879424
20.590197|-49.663902|263.306|#FFBE89|0.217|gaia-6475839371220738560|Gaia DR3 6475839371220738560
20.822552|-53.545239|263.3387|#FFBC86|0.182|gaia-6470500108397216640|Gaia DR3 6470500108397216640
20.975771|-51.96108|263.5344|#FFC38E|0.29|gaia-6476695822059723392|Gaia DR3 6476695822059723392
20.900911|-50.358402|263.8605|#FFC28D|0.279|gaia-6477785472443489408|Gaia DR3 6477785472443489408
20.597175|-49.604009|264.1867|#FFB078|0.12|gaia-6475841084912121088|APMPM J2036-4936
20.791582|-50.541151|264.2845|#FFE5C5|0.522|gaia-6480733709791551616|TYC 8415-353-1
21.292844|-52.145516|264.415|#FFB67E|0.12|gaia-6464634832337964032|Gaia DR3 6464634832337964032
21.009207|-54.185215|264.5454|#FFBC86|0.153|gaia-6476178707996721792|Gaia DR3 6476178707996721792
21.075444|-54.855316|264.5454|#FFBB85|0.137|gaia-6464082735764917120|Gaia DR3 6464082735764917120
20.843628|-52.29747|264.5781|#FAF3F3|0.678|gaia-6477377003873337088|HD 198159
20.996436|-57.196441|265.0999|#FFBC86|0.13|gaia-6457604280111759104|UPM J2059-5711
21.522113|-51.116736|265.1978|#FFB983|0.12|gaia-6465869790054044672|Gaia DR3 6465869790054044672
20.602934|-52.039138|265.9805|#FFC28D|0.239|gaia-6474577544188754304|Gaia DR3 6474577544188754304
21.251562|-48.786637|267.0242|#FFBF8A|0.238|gaia-6478914155487707136|Gaia DR3 6478914155487707136
20.888969|-56.214849|267.0895|#FFCE9C|0.397|gaia-6457576345644625152|Gaia DR3 6457576345644625152
20.896709|-50.098297|267.1221|#FFC692|0.304|gaia-6477843952718214784|Gaia DR3 6477843952718214784
21.547093|-50.808626|267.9048|#FFBC86|0.201|gaia-6465926449262461696|UCAC4 196-195602
20.974784|-48.211195|268.7202|#FFC38E|0.244|gaia-6481427123673634048|Gaia DR3 6481427123673634048
21.142031|-49.551554|269.4052|#FFDBB0|0.489|gaia-6478809598803589248|CF 19391
20.487334|-50.713665|269.4378|#FFBF8A|0.226|gaia-6475325109016585216|Gaia DR3 6475325109016585216
20.884982|-56.745002|269.6661|#FFCF9E|0.407|gaia-6457511783696093696|UCAC3 67-453488
20.980453|-55.97776|270.1227|#FFAF76|0.12|gaia-6457925676808956288|Gaia DR3 6457925676808956288
20.690098|-52.479531|270.4163|#FFE5C5|0.757|gaia-6471516125862857088|HD 196738
20.81156|-51.264885|270.6119|#FFF0DF|0.603|gaia-6477667927778355200|HD 197891
20.759956|-50.640089|270.6446|#FFBC86|0.157|gaia-6480759170360147200|Gaia DR3 6480759170360147200
20.569322|-47.583358|271.5904|#FFF0DE|0.594|gaia-6674365919422127616|HD 195583
21.043416|-57.790335|271.623|#FAF3F3|0.12|gaia-6456777000691104000|GALEX J210236.1-574725
20.709941|-52.305685|272.0144|#FFE7C9|0.12|gaia-6471523921227261056|Gaia DR3 6471523921227261056
20.345548|-48.297624|272.1123|#FFE7C8|0.12|gaia-6668139793095159040|Gaia DR3 6668139793095159040
21.382245|-54.049985|272.2427|#FFC08B|0.231|gaia-6463660836834122112|Gaia DR3 6463660836834122112
20.656463|-52.273143|272.3406|#FCF3EE|0.698|gaia-6474504804622508160|HD 196417
20.869169|-57.357917|272.3732|#FFB57E|0.12|gaia-6457271059369674240|Gaia DR3 6457271059369674240
20.732238|-48.685874|272.5689|#FFD2A3|0.43|gaia-6481950319408654336|UCAC2 10990763
21.40039|-47.6015|272.5689|#FFB077|0.12|gaia-6575329123240742656|Gaia DR3 6575329123240742656
21.601765|-48.508723|272.7646|#FFC08B|0.275|gaia-6563026176537532416|2MASS J21360649-4830296
21.283386|-50.686467|272.7972|#FFC38E|0.262|gaia-6466461670906938752|Gaia DR3 6466461670906938752
20.656227|-52.279486|272.9929|#FFBE88|0.196|gaia-6474504426665386368|Gaia DR3 6474504426665386368
