# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, -1, 2), generated 2026-09-08.
# 1781 points.
4.104714|-2.393014|229.3532|#FFE1BB|0.12|gaia-3252915149459995136|Gaia DR3 3252915149459995136
4.181232|-5.469195|229.6793|#FFB780|0.12|gaia-3203274334066264576|2MASS J04105229-0528094
4.274254|-4.235482|229.6793|#FFB078|0.12|gaia-3203837765053658496|SIPS J0416-0414
4.239911|-10.257005|230.2664|#FFDDB3|0.976|gaia-3191969567826137600|* 39 Eri
4.236809|-0.711885|230.7883|#FFB67F|0.12|gaia-3255018072824150912|Gaia DR3 3255018072824150912
4.213716|-5.372308|231.9298|#FFBD86|0.166|gaia-3203267496478156800|Gaia DR3 3203267496478156800
4.276906|-8.328589|232.2233|#FFC08A|0.185|gaia-3192830519790092032|Gaia DR3 3192830519790092032
4.228908|-2.341003|232.5495|#FEF4EA|0.12|gaia-3252397558658251264|Gaia DR3 3252397558658251264
4.113166|-6.743471|232.7126|#FFF4E7|0.12|gaia-3197019139399144320|GALEX J040647.2-064435
4.182525|-7.136571|232.7126|#FFB982|0.12|gaia-3196208116431466752|Gaia DR3 3196208116431466752
4.137301|-5.94526|232.843|#FFC38F|0.217|gaia-3197228291423396736|Gaia DR3 3197228291423396736
4.183937|-3.973512|233.4627|#B8CBFF|0.128|gaia-3251748915515143296|GD 56
4.288699|-7.438218|233.4954|#FFBA83|0.12|gaia-3196043224047305728|LP 654-38
4.137191|-5.757196|233.7563|#FFC38E|0.317|gaia-3197424691686461056|ATO J062.0578-05.7571A
3.948231|-1.761737|234.1477|#FFC490|0.309|gaia-3256162183391430400|Gaia DR3 3256162183391430400
4.066971|-12.054715|234.4086|#FFD8AC|0.437|gaia-3189896404292049536|UCAC2 27412476
3.963959|-0.681463|234.4412|#FFB67F|0.12|gaia-3256567181627323008|Gaia DR3 3256567181627323008
4.283672|-10.744087|234.6369|#FFBD87|0.158|gaia-3191138886790917504|Gaia DR3 3191138886790917504
4.22235|-1.240331|234.9957|#FFB881|0.12|gaia-3252723701294401536|2MASS J04132039-0114248
4.19193|-13.529119|236.2677|#FFB57E|0.12|gaia-3188701338231714304|LP 714-38
4.049186|-7.603117|236.3655|#FFBA84|0.131|gaia-3196497562867294976|Gaia DR3 3196497562867294976
4.051895|-6.586326|236.3981|#FFBD87|0.178|gaia-3196907680704351872|UPM J0403-0635
4.122001|-15.256229|236.5612|#F5F1FC|0.12|gaia-5097965484152645888|GALEX J040719.1-151520
3.938901|-0.613165|237.2461|#FFBA83|0.14|gaia-3256583296343318656|Gaia DR3 3256583296343318656
4.155015|-8.117323|237.8985|#FFBA83|0.12|gaia-3195572426912536832|Gaia DR3 3195572426912536832
4.178345|-9.901987|237.9311|#FFC590|0.253|gaia-3192221802665384832|Gaia DR3 3192221802665384832
4.103191|-12.756125|237.9637|#E0E6FF|0.12|gaia-3189047856193585792|GALEX J040611.5-124520
4.113967|-12.985894|239.1705|#FFBD87|0.147|gaia-3188990200552686592|Gaia DR3 3188990200552686592
4.221986|-2.427619|239.2357|#FFDDB5|0.496|gaia-3252395325272722944|TYC 4726-1617-1
4.208551|-0.933515|239.3009|#FFE2BD|0.507|gaia-3254996013872078592|TYC 4726-422-1
3.938894|-0.612906|239.3335|#FFB982|0.136|gaia-3256583296344579712|Gaia DR3 3256583296344579712
4.299012|-0.574054|239.5945|#FFD9AD|0.484|gaia-3254358984323291264|StKM 1-482
3.948334|-1.762434|239.6923|#FFBE88|0.201|gaia-3256162183391430272|Gaia DR3 3256162183391430272
3.950795|-7.295932|239.8554|#FFAB72|0.12|gaia-3196799413168973952|Gaia DR3 3196799413168973952
4.053808|-9.603133|240.1163|#FFBA84|0.12|gaia-3193846674692552320|Gaia DR3 3193846674692552320
3.872309|-4.341894|240.5729|#FFB37B|0.12|gaia-3246429512621775360|Gaia DR3 3246429512621775360
4.07716|-18.501059|240.7686|#FFC28D|0.219|gaia-5096130910345105920|LP 774-21
4.240215|-5.343235|240.8339|#FFBD87|0.233|gaia-3203247155513116544|Gaia DR3 3203247155513116544
4.015774|-10.61786|240.8665|#FFAE75|0.12|gaia-3193258470331927936|Gaia DR3 3193258470331927936
4.259689|-1.573589|241.0948|#FFC18C|0.269|gaia-3254138772760267520|UCAC4 443-005878
3.911872|-7.910991|241.5188|#FEF4EB|0.688|gaia-3195238965651268224|HD 24634
