# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-3, -2, -2), generated 2026-09-08.
# 1227 points.
13.774791|-27.897842|253.5214|#FFB780|0.12|gaia-6177896287304791040|Gaia DR3 6177896287304791040
13.799549|-26.582614|254.1737|#FFC08B|0.259|gaia-6178291664815429120|Gaia DR3 6178291664815429120
13.705831|-24.488052|254.4672|#FFB67F|0.12|gaia-6191143718793204608|Gaia DR3 6191143718793204608
13.754077|-24.602408|254.7281|#FFEBD2|0.578|gaia-6191098119125149568|CD-23 11256
13.774152|-28.925261|255.7718|#FFC691|0.282|gaia-6175547627390119808|LP 911-77
13.718321|-24.15306|256.7177|#FFAE75|0.12|gaia-6191924543847022720|Gaia DR3 6191924543847022720
13.736264|-25.670349|257.0765|#FFC995|0.364|gaia-6190451610583612672|UCAC4 322-070848
13.714746|-25.872759|257.5657|#FFC18B|0.216|gaia-6190435873823265664|Gaia DR3 6190435873823265664
13.812429|-25.24651|258.642|#FFC18B|0.273|gaia-6190810841648003840|Gaia DR3 6190810841648003840
13.775542|-24.66895|259.5226|#FFB47C|0.12|gaia-6191088498398497792|LP 855-68
14.06606|-25.908709|261.2186|#FFE1BD|0.12|gaia-6273749374552018432|Gaia DR3 6273749374552018432
13.955282|-28.813676|262.9147|#FFC28D|0.294|gaia-6176865701313729152|Gaia DR3 6176865701313729152
13.73254|-27.477261|263.3387|#FFD3A4|0.435|gaia-6178122683622211456|Gaia DR3 6178122683622211456
13.889703|-28.074327|263.3713|#FFBA83|0.12|gaia-6177162432014232448|Gaia DR3 6177162432014232448
13.868743|-26.259988|263.5017|#FFB57E|0.12|gaia-6178502805407652224|Gaia DR3 6178502805407652224
14.144597|-26.575163|264.2193|#FFBC86|0.149|gaia-6270644658658473984|Gaia DR3 6270644658658473984
14.073257|-27.180829|264.7411|#FFB37B|0.12|gaia-6270514336465291136|Gaia DR3 6270514336465291136
13.919332|-25.128216|265.1325|#FFB47D|0.12|gaia-6274926710987189248|SIPS J1355-2507
13.986349|-29.466987|265.3934|#FFBB85|0.144|gaia-6173772633370346240|Gaia DR3 6173772633370346240
13.830554|-22.225131|265.4587|#FFC28D|0.271|gaia-6288319930845689856|Gaia DR3 6288319930845689856
13.848942|-27.336976|265.6544|#FFE8CB|0.12|gaia-6177996922687990784|Gaia DR3 6177996922687990784
