# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, 0, -4), generated 2026-09-08.
# 161 points.
19.230101|2.225012|317.5785|#FFBB84|0.139|gaia-4267846712183934080|Gaia DR3 4267846712183934080
19.23773|2.944125|318.9483|#FFBC85|0.12|gaia-4268200926708196736|Gaia DR3 4268200926708196736
19.283064|2.371161|319.7963|#FFD6A9|0.456|gaia-4267919790993459840|Gaia DR3 4267919790993459840
19.296806|6.069624|320.677|#FFC691|0.311|gaia-4293952932147895296|Gaia DR3 4293952932147895296
19.310572|5.705951|321.2314|#FFB67F|0.12|gaia-4293751515345045248|Gaia DR3 4293751515345045248
19.222254|7.639767|323.2862|#FFB57D|0.12|gaia-4306456509635554432|Gaia DR3 4306456509635554432
19.22826|5.023222|323.4819|#FFF4E8|0.622|gaia-4293488903865262208|TYC 471-1184-1
19.387218|2.459853|323.6776|#FFCA97|0.377|gaia-4288896484316493696|Gaia DR3 4288896484316493696
19.235487|2.045709|323.8733|#FFBC86|0.166|gaia-4267840458711438848|Gaia DR3 4267840458711438848
19.302804|5.908851|324.5908|#FFBB85|0.15|gaia-4293945609183543040|Gaia DR3 4293945609183543040
19.265916|2.695579|324.6887|#FFCD9C|0.398|gaia-4267996280125773312|Gaia DR3 4267996280125773312
19.459929|3.766982|324.8518|#FFCA97|0.375|gaia-4289506781993724928|Gaia DR3 4289506781993724928
19.364431|8.926143|325.5693|#FFEFDA|0.6|gaia-4308348425585127168|HD 181883
19.250371|7.200837|326.0259|#FFAF76|0.12|gaia-4306229529198459392|Gaia DR3 4306229529198459392
19.308968|8.018624|326.3521|#FFBD87|0.193|gaia-4307806705598311552|Gaia DR3 4307806705598311552
19.301278|1.891417|327.9829|#FFBF8A|0.132|gaia-4264855628227103360|Gaia DR3 4264855628227103360
19.491238|5.179893|328.2438|#D8D4C8|0.12|gaia-4294207503403139200|Gaia DR3 4294207503403139200
19.205197|0.110097|328.7982|#FFF4E8|0.726|gaia-4264116992596039936|HD 179378
19.401415|11.758249|328.9613|#FFB982|0.12|gaia-4315701547007822208|Gaia DR3 4315701547007822208
19.251459|4.808139|328.9939|#FFE2BE|0.531|gaia-4293281714663321728|Gaia DR3 4293281714663321728
19.296868|0.768948|329.157|#FFB27A|0.12|gaia-4264445888339268992|Gaia DR3 4264445888339268992
19.223818|7.249644|329.6136|#FFB982|0.12|gaia-4306427132058593152|Gaia DR3 4306427132058593152
19.185303|2.635727|329.7115|#FFBC86|0.187|gaia-4268121212137266944|Gaia DR3 4268121212137266944
19.345042|11.853523|330.1029|#FFB780|0.12|gaia-4315928969788734464|Gaia DR3 4315928969788734464
19.217687|13.628065|331.7989|#FFB67E|0.12|gaia-4320105606497225344|Gaia DR3 4320105606497225344
19.627887|2.965554|331.9293|#FFB37B|0.12|gaia-4288458118452444032|Gaia DR3 4288458118452444032
19.318419|10.662578|332.7121|#FFC08B|0.12|gaia-4309517683135263488|Gaia DR3 4309517683135263488
19.570279|3.227662|332.973|#FFE5C4|0.12|gaia-4288517015345099776|Gaia DR3 4288517015345099776
19.450437|6.690958|335.3866|#FFBD87|0.12|gaia-4295450879254412800|Gaia DR3 4295450879254412800
19.437714|12.380093|335.5497|#E8EBFF|0.12|gaia-4315845991025248256|Gaia DR3 4315845991025248256
19.231525|13.073847|335.8106|#FFB27A|0.12|gaia-4313304847852485120|Gaia DR3 4313304847852485120
19.385613|14.920942|335.9737|#EBECFF|0.878|gaia-4320010945373249024|Gaia DR3 4320010945373249024
19.167353|3.389338|336.3651|#D8D4C8|0.12|gaia-4269021162376978432|Gaia DR3 4269021162376978432
19.350656|11.334411|336.4303|#FFB37B|0.12|gaia-4309848743508714496|Gaia DR3 4309848743508714496
19.709423|0.310358|336.7238|#FFF0DD|0.12|gaia-4239587888920128000|Gaia DR3 4239587888920128000
19.422082|16.433413|337.1805|#FFB47C|0.12|gaia-4322390112442721792|Gaia DR3 4322390112442721792
19.44221|4.427686|337.8654|#FFAE75|0.12|gaia-4292653412435843584|Gaia DR3 4292653412435843584
19.618751|2.949558|338.1589|#FFB780|0.12|gaia-4288455678911126400|Gaia DR3 4288455678911126400
19.603569|0.084725|338.2568|#F8F2F6|0.12|gaia-4239249784785165568|Gaia DR3 4239249784785165568
19.433428|0.275309|338.7786|#FFAF77|0.12|gaia-4263489411977114496|Gaia DR3 4263489411977114496
19.244247|10.863365|338.8439|#FFE4C3|0.12|gaia-4309760748213398144|Gaia DR3 4309760748213398144
19.324106|6.091558|338.9091|#FFB37B|0.12|gaia-4293856553054684544|Gaia DR3 4293856553054684544
19.155073|3.061791|339.2352|#FFC18C|0.164|gaia-4268901521752785024|Gaia DR3 4268901521752785024
19.645033|4.985263|339.2679|#FFAD74|0.12|gaia-4291055061832217728|Gaia DR3 4291055061832217728
19.237648|15.459735|339.3657|#FFECD4|0.12|gaia-4320618597380130560|Gaia DR3 4320618597380130560
19.576019|14.030497|339.5288|#FFBB85|0.12|gaia-4317926748070130560|Gaia DR3 4317926748070130560
19.430087|14.608541|340.6703|#F8F2F7|0.769|gaia-4319754587375422848|Gaia DR3 4319754587375422848
19.811806|6.540907|340.9313|#FFAF76|0.12|gaia-4297608533402054912|Gaia DR3 4297608533402054912
19.54544|7.734208|341.2574|#FFB881|0.12|gaia-4295167136583023488|Gaia DR3 4295167136583023488
19.159081|7.772234|341.4205|#FFC48F|0.277|gaia-4307179159333277056|Gaia DR3 4307179159333277056
19.651348|10.093696|342.4316|#FFBC86|0.12|gaia-4302714837217786624|Gaia DR3 4302714837217786624
19.549861|16.928616|342.4642|#FFCB99|0.304|gaia-4322106545831851392|Gaia DR3 4322106545831851392
19.176526|2.922096|342.6273|#FFEFDB|0.611|gaia-4268144404962529152|Gaia DR3 4268144404962529152
19.474742|15.700457|342.8556|#FFBD87|0.12|gaia-4321540984520275456|Gaia DR3 4321540984520275456
19.363637|3.714072|343.0187|#FFC996|0.258|gaia-4292180072716729600|Gaia DR3 4292180072716729600
19.531968|7.131776|343.0513|#D8D4C8|0.12|gaia-4295107453712300416|Gaia DR3 4295107453712300416
