# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, 3, 1), generated 2026-09-08.
# 29 points.
2.997087|63.686962|339.0396|#FFB780|0.142|gaia-467818390621125760|Gaia DR3 467818390621125760
3.007547|64.731524|341.8119|#FFAE76|0.12|gaia-467946685586928000|Gaia DR3 467946685586928000
2.859006|63.50523|344.3559|#FFAE75|0.12|gaia-467484306586469120|Gaia DR3 467484306586469120
2.955227|63.420801|347.3892|#FFEACF|0.12|gaia-467444762823057536|Gaia DR3 467444762823057536
3.625848|59.121952|351.564|#FFB983|0.12|gaia-450037500888510848|Gaia DR3 450037500888510848
2.989659|63.227425|352.3467|#D8D4C8|0.12|gaia-466681529951709696|Gaia DR3 466681529951709696
2.939314|66.07123|354.5972|#FFBB84|0.12|gaia-516378184223186048|Gaia DR3 516378184223186048
2.88217|61.03067|354.7929|#FFB47C|0.12|gaia-464896502892518528|Gaia DR3 464896502892518528
2.647434|63.510714|356.3585|#FFBC85|0.12|gaia-514164867314236800|Gaia DR3 514164867314236800
3.33379|57.419517|359.6853|#FFE4C2|0.12|gaia-449598589591149568|Gaia DR3 449598589591149568
3.183842|59.010439|360.1419|#D8D4C8|0.12|gaia-461997850943145472|Gaia DR3 461997850943145472
3.674814|57.939773|361.0551|#FFC692|0.12|gaia-449119649200530560|Gaia DR3 449119649200530560
2.184726|57.391292|363.7296|#FFE4C3|0.12|gaia-458616474728067840|Gaia DR3 458616474728067840
3.351662|55.930593|364.3167|#FFBF8A|0.12|gaia-447742987626805376|Gaia DR3 447742987626805376
2.733886|55.513021|367.2195|#FFD9AD|0.213|gaia-454427644665438720|Gaia DR3 454427644665438720
3.15614|63.462388|367.3825|#FFD9AE|0.12|gaia-467014815119275264|Gaia DR3 467014815119275264
2.624141|54.750753|368.9155|#FFD0A1|0.12|gaia-454174649614432512|Gaia DR3 454174649614432512
3.694024|59.721624|370.0896|#FFCB99|0.12|gaia-474100892683035648|Gaia DR3 474100892683035648
3.050747|55.992669|371.4269|#FFBA84|0.12|gaia-459595349311962624|Gaia DR3 459595349311962624
2.55548|59.845735|372.3727|#FFAA70|0.12|gaia-465107201107520640|Gaia DR3 465107201107520640
2.060038|56.421378|372.7641|#FFE5C5|0.12|gaia-504997998360778624|Gaia DR3 504997998360778624
3.251501|54.459037|373.1555|#F5F1FC|0.12|gaia-447546896600142080|Gaia DR3 447546896600142080
2.025651|57.763988|373.5469|#FFC18C|0.12|gaia-505408631599279360|Gaia DR3 505408631599279360
3.043261|53.666479|373.9709|#FFB982|0.12|gaia-441263909200759424|Gaia DR3 441263909200759424
3.087066|61.379444|374.6232|#FFECD4|0.12|gaia-466267151510308352|Gaia DR3 466267151510308352
2.301874|52.628611|377.4934|#FFBA83|0.12|gaia-455080578475782528|Gaia DR3 455080578475782528
3.62532|61.515318|378.4392|#FFC18C|0.12|gaia-486502735308692992|Gaia DR3 486502735308692992
2.193755|55.546332|378.5371|#FFB881|0.12|gaia-456869316390405504|Gaia DR3 456869316390405504
2.127276|53.204927|380.6897|#FFC692|0.236|gaia-456013174792278272|Gaia DR3 456013174792278272
