# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-1, -2, -2), generated 2026-09-08.
# 2188 points.
16.793526|-43.168695|148.7273|#FFBA84|0.208|gaia-5967524696050891136|2MASS J16473677-4310054
17.049984|-43.120347|148.7273|#FFE9CC|0.546|gaia-5965400306462589568|HD 153713
17.218872|-42.170925|149.3144|#FFB57D|0.12|gaia-5965747889587250560|Gaia DR3 5965747889587250560
17.987781|-43.612469|149.8362|#FFF3E5|0.12|gaia-5956191552962591232|Gaia DR3 5956191552962591232
16.793361|-43.173144|150.2602|#FBF3F0|0.12|gaia-5967524696047199232|Gaia DR3 5967524696047199232
17.536102|-45.157914|151.4344|#FFB780|0.137|gaia-5952284747685745920|Gaia DR3 5952284747685745920
17.76379|-48.557998|151.9889|#FFBB85|0.12|gaia-5948283624813259392|Gaia DR3 5948283624813259392
17.730384|-41.736243|152.152|#FFDEB5|0.494|gaia-5957372187992762880|HD 324218
16.783974|-44.855459|153.0978|#FFB881|0.12|gaia-5943255760000424064|Gaia DR3 5943255760000424064
16.912117|-46.271435|153.4566|#FFA96F|0.12|gaia-5939941385277988096|Gaia DR3 5939941385277988096
17.685523|-41.718643|154.4677|#FFDBB0|0.487|gaia-5957478114702420992|CD-41 11905
17.691698|-41.801644|154.7612|#FFEBD2|0.584|gaia-5957473716655911680|HD 160376
17.620635|-42.973939|157.1421|#FFB57D|0.12|gaia-5955858332248229376|Gaia DR3 5955858332248229376
17.851142|-45.647892|157.1748|#FFAB72|0.12|gaia-5954242050148140544|2MASS J17510393-4538517
16.41695|-41.622918|157.8923|#FFB57D|0.12|gaia-5993027357170003328|Gaia DR3 5993027357170003328
17.075287|-43.310395|157.8923|#FDF3ED|0.706|gaia-5965406010180880640|HD 153950
15.977837|-41.31747|158.9034|#FFC08B|0.176|gaia-5995265997202771584|SCR J1558-4119
17.828483|-41.340505|159.4579|#FFBD87|0.12|gaia-5957712379405915776|2MASS J17494304-4120247
17.072599|-41.298347|159.5231|#FFB37C|0.12|gaia-5966723293808105216|Gaia DR3 5966723293808105216
17.072656|-41.298682|159.6209|#FFBA83|0.156|gaia-5966723293808104832|Gaia DR3 5966723293808104832
16.096982|-42.289215|159.7188|#FFB982|0.127|gaia-5995005103711785728|Gaia DR3 5995005103711785728
16.599969|-42.663639|159.8492|#FFEACF|0.12|gaia-5968473437138675200|Gaia DR3 5968473437138675200
16.333236|-40.818755|159.8819|#FFF3E5|0.684|gaia-5993794885009577600|HD 146817
17.657331|-45.893913|160.3711|#FFE8CA|0.543|gaia-5949145126571571200|CD-45 11747
16.050013|-41.452603|160.5994|#FFCE9D|0.411|gaia-5995287506401108352|CD-41 10498
15.889163|-39.838701|160.9908|#FFB179|0.12|gaia-5996387464704654464|2MASS J15532145-3950174
17.371211|-41.606217|161.056|#FFBE88|0.136|gaia-5959629210499888384|UPM J1722-4136
17.892677|-43.878031|161.2517|#FFAD74|0.12|gaia-5956302328787910912|Gaia DR3 5956302328787910912
16.85682|-44.36245|161.3496|#FFC08B|0.299|gaia-5964388339124624640|UCAC4 229-120762
16.893442|-38.921943|161.48|#FFA56A|0.12|gaia-5970440708270255872|2MASS J16533670-3855165
16.342355|-45.809943|161.5126|#FFEFDA|0.619|gaia-5990405876616295808|HD 146884
17.061642|-43.614832|161.5126|#FFC08A|0.172|gaia-5965374601060735872|Gaia DR3 5965374601060735872
17.658198|-45.886199|161.6757|#FFBE88|0.151|gaia-5949168559914093056|Gaia DR3 5949168559914093056
17.657792|-45.886786|161.8714|#FFF3E5|0.63|gaia-5949168525554355456|HD 159902
16.617708|-39.035797|162.1976|#FFDBB1|0.489|gaia-6017583197044540544|HD 321796
16.088771|-41.395653|162.3933|#FFE4C3|0.12|gaia-5995114333322224000|Gaia DR3 5995114333322224000
16.585767|-38.546939|162.6542|#FFB27A|0.12|gaia-6017799006233665536|2MASS J16350859-3832440
17.140747|-42.599909|162.6868|#FFD3A4|0.433|gaia-5965486892993265408|TYC 7877-387-1
17.837216|-51.209266|162.8499|#FFBF89|0.182|gaia-5945655620235140480|Gaia DR3 5945655620235140480
17.947252|-47.771343|163.3391|#FFB983|0.17|gaia-5947777299722048256|Gaia DR3 5947777299722048256
16.585915|-44.563387|163.437|#FFB780|0.12|gaia-5944215053882336512|Gaia DR3 5944215053882336512
16.537686|-42.183732|163.5674|#FFBB85|0.141|gaia-5968700417570545152|Gaia DR3 5968700417570545152
