# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-1, -3, 0), generated 2026-09-08.
# 2221 points.
11.731311|-86.252373|200.5209|#FFCB98|0.391|gaia-5190450556828650240|Gaia DR3 5190450556828650240
8.17917|-85.451292|200.8471|#FFAD74|0.12|gaia-5190219423165941760|Gaia DR3 5190219423165941760
11.071968|-84.602108|201.4342|#FFAA70|0.12|gaia-5191250382819555968|Gaia DR3 5191250382819555968
7.412239|-87.29009|201.4994|#FFBA84|0.14|gaia-5189406506116204800|2MASS J07244475-8717271
6.636254|-84.045602|203.065|#FFBF89|0.268|gaia-5194120112463898496|UCAC4 030-002739
10.676662|-81.287923|203.1628|#FFC38E|0.12|gaia-5198504208923671680|Gaia DR3 5198504208923671680
11.225069|-85.388893|203.1628|#FFECD3|0.12|gaia-5190640089440816640|Gaia DR3 5190640089440816640
10.612221|-82.432627|203.3911|#FFD1A1|0.12|gaia-5192296911732427904|Gaia DR3 5192296911732427904
9.570607|-82.436017|203.6847|#FFBF89|0.159|gaia-5195472099450609152|UPM J0934-8226
7.630773|-80.531568|203.7825|#FFAC73|0.12|gaia-5207203888517880576|2MASS J07375076-8031551
6.223403|-85.493733|204.337|#FFB47C|0.12|gaia-5193027438424212736|Gaia DR3 5193027438424212736
9.421165|-80.426002|204.337|#FFC38E|0.275|gaia-5195970727974370176|Gaia DR3 5195970727974370176
7.933874|-79.942272|204.4674|#FFB982|0.12|gaia-5208724306940495744|Gaia DR3 5208724306940495744
10.706507|-79.498324|204.9241|#FFC793|0.22|gaia-5199275000933988480|Gaia DR3 5199275000933988480
9.801836|-81.705091|205.0219|#FFBB84|0.12|gaia-5195612699499969792|Gaia DR3 5195612699499969792
8.188472|-86.134778|206.1961|#FFCA97|0.344|gaia-5189760200965481984|Gaia DR3 5189760200965481984
11.309633|-79.668818|206.5874|#EAECFF|0.82|gaia-5199770777598476800|HD 98617
7.008473|-79.695841|206.881|#FFE2BF|0.556|gaia-5208216951043609216|HD 55279
11.12573|-77.474128|206.9136|#FFBC85|0.187|gaia-5201153963224913152|CHXR 25
9.865359|-86.978014|207.2398|#FFDCB3|0.484|gaia-5189052085414915584|TYC 9514-756-1
9.972308|-76.296373|207.2398|#FFBC86|0.206|gaia-5205064960445885056|Gaia DR3 5205064960445885056
7.956864|-74.826012|207.305|#FFAC72|0.12|gaia-5213898432566492288|2MASS J07572499-7449347
9.464606|-76.128956|207.5333|#FFF0DD|0.607|gaia-5203768052120598784|HD 82700
9.604843|-78.344666|207.6312|#FEF4EB|0.66|gaia-5202978912010221952|HD 84075
9.942608|-77.614028|207.6638|#FFBB84|0.151|gaia-5202731762411312512|Gaia DR3 5202731762411312512
6.677439|-82.025778|208.0552|#FFB37B|0.12|gaia-5206661313888851712|Gaia DR3 5206661313888851712
10.638701|-86.896965|208.153|#FFEFDC|0.745|gaia-5188952923209547136|HD 94009
6.630204|-80.617179|208.3813|#FFAF77|0.12|gaia-5207742133819006592|Gaia DR3 5207742133819006592
