# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (2, 1, -1), generated 2026-09-08.
# 1753 points.
23.805996|27.478454|228.7661|#FFB27A|0.12|gaia-2866547317510925056|2MASS J23482145+2728422
23.331828|28.011561|230.8861|#FFBA83|0.153|gaia-2845094505623913344|Gaia DR3 2845094505623913344
23.498559|27.218686|230.9839|#FFBF89|0.185|gaia-2865750549538221440|Gaia DR3 2865750549538221440
23.393791|26.649254|231.4079|#FFCD9B|0.402|gaia-2841724979223997824|PM J23236+2638
23.520064|26.474677|231.9624|#FDF4EB|0.653|gaia-2865494535127741952|BD+25 4951
23.762247|29.503875|232.2886|#FFB780|0.12|gaia-2867813233351441408|Gaia DR3 2867813233351441408
23.674787|29.986687|233.9846|#FFDAB0|0.498|gaia-2868006919198362240|LP 346-76
23.333985|28.349667|234.0824|#FFAF76|0.12|gaia-2845138692247512832|LSPM J2320+2820
23.949139|25.588725|234.4086|#FFC591|0.303|gaia-2853332252896715776|Gaia DR3 2853332252896715776
23.754005|27.328657|234.5064|#FFBD87|0.213|gaia-2865079228969583488|Gaia DR3 2865079228969583488
23.513398|25.241345|234.6369|#FFB27A|0.12|gaia-2840588603893852544|Gaia DR3 2840588603893852544
23.084186|26.87019|234.7347|#FFC28D|0.254|gaia-2843951941243837312|LSPM J2305+2652
23.062429|27.024086|235.3871|#FFB47C|0.12|gaia-2844014888284450816|LSPM J2303+2701
23.993124|26.320122|235.5828|#FFB780|0.12|gaia-2853474330414775168|Gaia DR3 2853474330414775168
23.458076|25.967478|235.9089|#FFC48F|0.293|gaia-2841440381807818240|Gaia DR3 2841440381807818240
23.962712|30.73179|236.3981|#FFEBD2|0.12|gaia-2873391468155959808|LP 292-8
23.741298|31.620352|236.7243|#FFC18C|0.216|gaia-2868615327083830656|2MASS J23442878+3137147
23.269042|25.015085|236.8874|#FFBC86|0.151|gaia-2844059727743107584|Gaia DR3 2844059727743107584
23.941479|25.943039|236.8874|#FFC08A|0.252|gaia-2853393172712869504|LP 348-6
23.020518|27.022726|237.2461|#FFC08A|0.229|gaia-1883235445813907072|Gaia DR3 1883235445813907072
23.761075|27.030745|237.3766|#FFB780|0.12|gaia-2865020920493587840|LSPM J2345+2701
22.829409|27.048443|237.4092|#FFBE89|0.18|gaia-1883799357840705920|Gaia DR3 1883799357840705920
22.830256|27.053982|237.5723|#FFC995|0.336|gaia-1883798705005677056|Gaia DR3 1883798705005677056
22.99544|28.633515|237.8006|#FFB982|0.125|gaia-1885122791881770112|Gaia DR3 1885122791881770112
23.657785|30.398909|237.8332|#FFBF89|0.236|gaia-2868079383885946496|Gaia DR3 2868079383885946496
23.123544|26.988965|238.4203|#FFB179|0.12|gaia-2845446108826463360|Gaia DR3 2845446108826463360
23.970208|32.125859|238.4203|#FFAE75|0.12|gaia-2873810691323923200|LSPM J2358+3207
23.528157|31.221021|238.4855|#FFBE88|0.196|gaia-2869915430865024512|LSPM J2331+3113
23.783238|32.25248|238.4855|#FFDCB3|0.497|gaia-2868753899907521536|BPM 98151
23.451526|25.694863|238.5834|#FFC18C|0.259|gaia-2841330224487035648|Gaia DR3 2841330224487035648
23.820769|30.269804|238.7139|#FFB179|0.12|gaia-2868240324899450880|Gaia DR3 2868240324899450880
22.884355|27.446203|238.7465|#FFB881|0.12|gaia-1884196453336197120|LP 400-69
22.884568|27.448383|239.7576|#FFB67E|0.12|gaia-1884196453336196992|LP 400-70
22.882781|25.683089|239.7902|#F2F0FF|0.12|gaia-1882626964910248960|SDSS J225257.99+254059.6
23.683196|29.405654|240.8339|#FFD7AB|0.449|gaia-2867763274292637056|TYC 2257-1964-1
23.141118|25.242149|240.9643|#FFB881|0.12|gaia-2842840266268272896|BD+24 4717B
23.810064|25.321044|242.0733|#FFCE9D|0.4|gaia-2852573310699600000|TYC 2254-1892-1
22.739468|25.20667|242.1385|#FFC28D|0.265|gaia-1876732929750532864|Gaia DR3 1876732929750532864
22.723291|26.087137|242.2363|#FFBB85|0.195|gaia-1877666694295853696|LP 400-46
22.50067|25.941385|242.4973|#FFDBB1|0.527|gaia-1880487388298464512|TYC 2223-1665-2
22.500557|25.941021|242.5299|#FAF3F2|0.697|gaia-1880487388297606272|HD 213291
