# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (0, 3, -2), generated 2026-09-08.
# 78 points.
18.288054|69.922583|319.7311|#FFCD9B|0.407|gaia-2259944617866697856|UCAC4 800-025973
18.49672|69.59283|322.373|#FFBA83|0.12|gaia-2259510727387116416|Gaia DR3 2259510727387116416
18.025598|68.153335|324.9822|#FFB983|0.12|gaia-2258374279041078400|Gaia DR3 2258374279041078400
19.326707|69.490584|325.341|#FFB37C|0.12|gaia-2261749363128423296|Gaia DR3 2261749363128423296
19.370143|67.474595|325.5041|#FFBD87|0.216|gaia-2261098009861123456|Gaia DR3 2261098009861123456
18.409255|67.904434|325.765|#FFB57E|0.142|gaia-2258930150888013568|Gaia DR3 2258930150888013568
19.354121|68.22611|325.7976|#FFB57D|0.12|gaia-2261248471153793280|2MASS J19211506+6813357
20.253859|67.453846|325.9281|#FFBA84|0.129|gaia-2249616153530877824|Gaia DR3 2249616153530877824
19.667731|68.352628|325.9933|#FFCB98|0.353|gaia-2249393704287862656|LSPM J1940+6821
19.188189|69.785066|326.613|#FFB77F|0.12|gaia-2262190713964764288|Gaia DR3 2262190713964764288
18.092173|68.906535|327.9502|#FFBB85|0.171|gaia-2258523297226462976|Gaia DR3 2258523297226462976
18.110121|67.997559|328.5047|#FFB881|0.12|gaia-2258334211289943296|Gaia DR3 2258334211289943296
20.321985|67.31193|328.5373|#FFB179|0.12|gaia-2249690542361584640|Gaia DR3 2249690542361584640
19.94803|67.277006|328.6352|#FFB47D|0.12|gaia-2248377347521104768|Gaia DR3 2248377347521104768
18.10413|65.707997|329.7767|#FFCC9B|0.376|gaia-2161645190264384896|Gaia DR3 2161645190264384896
18.100949|69.855033|329.8746|#FFB881|0.12|gaia-2260174110856256512|Gaia DR3 2260174110856256512
18.594258|70.543368|331.701|#FFB983|0.12|gaia-2265616276800468096|Gaia DR3 2265616276800468096
19.717644|65.521704|332.2555|#FCF3EF|0.12|gaia-2248454377760634880|Gaia DR3 2248454377760634880
19.20541|65.831717|332.5164|#FFAF76|0.12|gaia-2254540110198610304|Gaia DR3 2254540110198610304
19.008869|68.245205|332.7121|#F7F2F8|0.12|gaia-2256173739660121856|Gaia DR3 2256173739660121856
20.508454|66.386196|332.8752|#FFBD87|0.12|gaia-2246391968825030144|Gaia DR3 2246391968825030144
18.06432|70.917021|333.0383|#FFB077|0.12|gaia-2260610612675849344|Gaia DR3 2260610612675849344
20.043129|66.679947|333.9515|#FFB37B|0.12|gaia-2248287629949006976|Gaia DR3 2248287629949006976
18.147612|68.001454|334.0167|#FFB57D|0.12|gaia-2258335860557385344|Gaia DR3 2258335860557385344
20.23368|65.582048|334.8974|#FFE6C7|0.12|gaia-2244981471502902272|Gaia DR3 2244981471502902272
20.183803|65.310117|335.4518|#FFBA83|0.12|gaia-2244888803286016384|Gaia DR3 2244888803286016384
20.689408|63.570788|335.6149|#D8D4C8|0.12|gaia-2197007786318804736|Gaia DR3 2197007786318804736
18.223894|64.262934|335.8432|#EEEEFF|0.12|gaia-2161251732603915776|Gaia DR3 2161251732603915776
18.966392|63.587523|335.8758|#FFB780|0.179|gaia-2253118991417905024|Gaia DR3 2253118991417905024
20.893324|64.589674|336.3651|#F7F2F9|0.12|gaia-2197496411858430592|Gaia DR3 2197496411858430592
20.227303|67.848447|338.6156|#FFB47C|0.12|gaia-2249778361558224000|Gaia DR3 2249778361558224000
19.389788|70.127472|339.0069|#FFD4A7|0.49|gaia-2261871103975030528|Gaia DR3 2261871103975030528
18.988324|71.574772|339.0396|#FFB279|0.12|gaia-2263007621038576768|Gaia DR3 2263007621038576768
19.002987|70.400911|339.3005|#FFB37B|0.12|gaia-2262469788054579072|Gaia DR3 2262469788054579072
19.522279|63.664184|339.4962|#FFF4E9|0.12|gaia-2241910393788871936|Gaia DR3 2241910393788871936
19.969716|62.922517|340.442|#FFB37B|0.12|gaia-2238251219092328576|Gaia DR3 2238251219092328576
19.187|64.571081|340.9313|#FFC08B|0.12|gaia-2254347175969188352|Gaia DR3 2254347175969188352
18.653994|68.010336|342.4642|#FFCD9B|0.12|gaia-2258781682457794304|Gaia DR3 2258781682457794304
18.831543|66.001099|343.4101|#FFEDD5|0.12|gaia-2253980591920071680|Gaia DR3 2253980591920071680
19.517376|63.311115|345.9541|#FFE8CB|0.12|gaia-2241802817744391552|Gaia DR3 2241802817744391552
18.395302|62.434843|346.8673|#FFC08B|0.12|gaia-2159969598967616256|Gaia DR3 2159969598967616256
18.013962|60.28678|347.4544|#FFDBB0|0.12|gaia-2152718736393075712|Gaia DR3 2152718736393075712
18.758614|68.66282|348.2698|#FFB47C|0.12|gaia-2259174341253267328|Gaia DR3 2259174341253267328
20.647324|65.041806|348.7916|#FFC894|0.304|gaia-2245467524361491072|Gaia DR3 2245467524361491072
18.275928|69.277164|349.2156|#FFBB85|0.12|gaia-2259898477035489280|Gaia DR3 2259898477035489280
20.313255|63.889648|349.8353|#FFEDD7|0.12|gaia-2244503355742451200|Gaia DR3 2244503355742451200
18.186646|71.932442|350.9769|#FFB67F|0.12|gaia-2266725997565009024|Gaia DR3 2266725997565009024
20.055974|61.456638|351.3357|#FFE0BB|0.12|gaia-2237849901646356480|Gaia DR3 2237849901646356480
18.730688|63.781489|352.2489|#FFBD87|0.12|gaia-2253326245064869376|Gaia DR3 2253326245064869376
19.657598|62.966089|353.3904|#FFC590|0.12|gaia-2241067068376658944|Gaia DR3 2241067068376658944
20.275103|62.063614|354.0427|#FFC28D|0.12|gaia-2243184109292080768|Gaia DR3 2243184109292080768
19.774094|60.480585|354.3689|#FFBE89|0.23|gaia-2239042906121854976|Gaia DR3 2239042906121854976
18.133901|60.274517|355.6083|#FFBE89|0.12|gaia-2158670530273611776|Gaia DR3 2158670530273611776
18.374096|60.309455|356.3585|#FFC08A|0.12|gaia-2158101459992255488|Gaia DR3 2158101459992255488
18.848548|64.414357|356.7825|#FFBA84|0.122|gaia-2253774059830328960|Gaia DR3 2253774059830328960
18.487707|57.303876|360.4028|#FFD7AB|0.12|gaia-2151206353854776192|Gaia DR3 2151206353854776192
18.902859|72.797052|360.4354|#FFBC86|0.12|gaia-2267586365416924544|Gaia DR3 2267586365416924544
19.146097|62.952049|362.1314|#FFB57D|0.12|gaia-2252465945934772992|Gaia DR3 2252465945934772992
20.552308|66.664276|363.012|#FFBC86|0.12|gaia-2246425538289425920|Gaia DR3 2246425538289425920
20.547356|64.595002|364.6428|#FCF3EE|0.12|gaia-2245347260979028480|Gaia DR3 2245347260979028480
20.13809|67.581007|365.5887|#FFC08A|0.12|gaia-2249844882012448896|Gaia DR3 2249844882012448896
18.142666|66.160769|365.9475|#FFB37B|0.12|gaia-2257727590109105920|Gaia DR3 2257727590109105920
20.098854|70.23088|366.665|#FFECD5|0.12|gaia-2251343589375104000|Gaia DR3 2251343589375104000
18.249764|62.578952|367.0564|#FFCC9B|0.371|gaia-2160636074811541504|Gaia DR3 2160636074811541504
19.03891|62.205731|367.9044|#D8D4C8|0.12|gaia-2252149359599429632|Gaia DR3 2252149359599429632
19.946811|62.976031|368.2306|#FFBB85|0.12|gaia-2241254741260990336|Gaia DR3 2241254741260990336
19.949737|70.706557|368.2958|#FFCA98|0.12|gaia-2251550331922961664|Gaia DR3 2251550331922961664
19.443328|62.287772|369.1112|#FFF0DD|0.12|gaia-2240224056486513920|Gaia DR3 2240224056486513920
18.372374|60.202494|369.4047|#FFBD87|0.12|gaia-2158094828562760704|Gaia DR3 2158094828562760704
19.785438|61.981907|371.1986|#FFC08B|0.12|gaia-2240766867338090880|Gaia DR3 2240766867338090880
18.66731|73.860037|372.1118|#FFD6AA|0.12|gaia-2267926144573363456|Gaia DR3 2267926144573363456
18.503473|63.341105|373.286|#FFB37C|0.12|gaia-2160178677975731840|Gaia DR3 2160178677975731840
18.637128|64.625966|375.3081|#FFB780|0.12|gaia-2256466003596131840|Gaia DR3 2256466003596131840
19.839996|65.084228|375.6343|#FFC591|0.12|gaia-2247687816292806016|Gaia DR3 2247687816292806016
18.837766|63.725752|375.8626|#FFB67E|0.12|gaia-2253357478064875008|Gaia DR3 2253357478064875008
18.657231|73.63691|375.8952|#FFCF9F|0.12|gaia-2267916798723733120|Gaia DR3 2267916798723733120
18.713201|73.584697|378.5371|#FFC28D|0.12|gaia-2267871482524292352|Gaia DR3 2267871482524292352
18.720164|72.804523|380.0374|#FFC48F|0.12|gaia-2266311516041826560|Gaia DR3 2266311516041826560
