# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, -1, -2), generated 2026-09-08.
# 2137 points.
21.029759|-4.31443|144.0633|#FFBE88|0.215|gaia-6915316294852844672|LP 696-28
21.011114|-5.402499|145.8245|#FFB47C|0.12|gaia-6910687801870001792|LP 696-26
20.93289|-4.65663|146.6399|#FFBB85|0.12|gaia-6913829175310027904|Gaia DR3 6913829175310027904
21.073192|-1.517239|146.7704|#FFE9CD|0.545|gaia-6916391037402193408|HD 200581
21.037908|-9.297477|150.3255|#FFB881|0.12|gaia-6896544955599408896|LP 756-32
21.006217|-9.242989|150.9452|#FFBB85|0.147|gaia-6908537084111812608|Gaia DR3 6908537084111812608
20.934138|-17.182356|151.2061|#D8D4C8|0.276|gaia-6882838031330569856|HD 358623B
20.821702|-8.942709|151.6301|#DDE4FF|0.12|gaia-6903515756241694080|UCAC4 406-134797
20.897346|-3.432859|152.0215|#FFB57D|0.12|gaia-6916408938826214272|Gaia DR3 6916408938826214272
21.155704|-2.76848|152.0541|#FFC38F|0.259|gaia-6915990364198419072|Gaia DR3 6915990364198419072
20.927485|-17.668458|152.4781|#B6C9FF|0.12|gaia-6882669221937314944|EC 20528-1751
20.801367|-1.910089|152.576|#FFC08A|0.25|gaia-4226707625579105024|Gaia DR3 4226707625579105024
20.851466|-6.958429|153.424|#FFCF9F|0.413|gaia-6910053108781758976|SCR J2051-0657
21.00634|-9.243194|153.7501|#FFC28D|0.293|gaia-6908537084110176384|UCAC3 162-286315
21.00633|-4.785554|153.8153|#D8D4C8|0.12|gaia-6912274259708797824|PM J21003-0447B
20.959303|-4.354074|154.0437|#FFC591|0.315|gaia-6913863672486275712|PM J20575-0421
21.006349|-4.785749|154.2067|#FFCA97|0.344|gaia-6912274259709855488|PM J21003-0447A
21.167204|-1.864653|154.3372|#FFE0BB|0.492|gaia-2688726703564191872|BD-02 5468
21.207135|-8.432326|155.4787|#FFB67F|0.12|gaia-6896930918541261824|Gaia DR3 6896930918541261824
20.857301|-1.245269|155.6744|#FFAF77|0.12|gaia-4226803519314043008|LP 636-14
20.857503|-19.094225|155.6744|#FFC08B|0.202|gaia-6857707937165659392|LP 816-14
20.88614|-9.044059|155.968|#FFE5C5|0.535|gaia-6902829553611002624|HD 198801
20.906178|-21.333257|156.1311|#FFB67F|0.12|gaia-6808844918872213760|Gaia DR3 6808844918872213760
21.0316|-5.397426|156.2615|#FFB57D|0.12|gaia-6910681891995134464|LP 696-29
20.891676|-4.702261|157.2074|#FFBA83|0.12|gaia-6913921942309441664|Gaia DR3 6913921942309441664
21.058202|-1.579706|157.4357|#F7F2F8|0.74|gaia-6917116130961541120|HD 200433
21.081232|-11.551011|158.088|#FFDCB2|0.12|gaia-6889320030334437376|SDSS J210452.12-113303.8
21.099772|-20.276474|158.4794|#FFC38E|0.311|gaia-6833115637327005184|PM J21059-2016
20.794583|-2.984782|158.7077|#FFBA84|0.12|gaia-6915221328829456896|Gaia DR3 6915221328829456896
20.760842|-8.370222|158.8055|#FFC08B|0.263|gaia-6903819805566351360|Gaia DR3 6903819805566351360
20.900712|-9.839975|159.5557|#FFBD87|0.208|gaia-6902456823464922240|2MASS J20540270-0950241
20.905502|-14.172091|159.5883|#FFEFDC|0.605|gaia-6887009509727681152|HD 198964
21.066088|-6.141553|159.6535|#FFE0BB|0.485|gaia-6910391827083142400|BD-06 5663
21.167281|-13.176207|159.784|#FFDCB2|0.485|gaia-6885784580759052288|HD 358328
20.653668|-11.448583|159.9797|#FFAA71|0.12|gaia-6901252171036324224|SIPS J2039-1126
21.282114|-1.914187|160.208|#FFC692|0.12|gaia-2685726509994004224|2MASS J21165553-0154506
21.275391|-5.651593|160.3059|#FFCD9B|0.37|gaia-6911358126005328128|UCAC3 169-297534
21.064946|-9.248592|160.4363|#FFAA70|0.12|gaia-6896536812341533440|2MASS J21035350-0914545
21.013118|-7.040885|161.056|#FFC48F|0.279|gaia-6909468787072033280|Gaia DR3 6909468787072033280
21.312048|-6.877539|161.056|#FFBC86|0.168|gaia-6898657942070550144|WT 2206
21.145469|-11.170154|161.5126|#FFBA84|0.12|gaia-6895305771635806464|Gaia DR3 6895305771635806464
21.145448|-11.171089|161.7409|#FFC38E|0.27|gaia-6895305771635806208|Gaia DR3 6895305771635806208
20.899411|-24.329843|162.0019|#FFB57E|0.12|gaia-6805944372838431104|2MASS J20535781-2419459
20.75512|-14.9786|162.2302|#FFC590|0.301|gaia-6887182167414022656|Gaia DR3 6887182167414022656
20.839262|-15.913985|162.2302|#FFBB84|0.12|gaia-6886216005930297600|Gaia DR3 6886216005930297600
20.604679|-7.596586|162.328|#FFB37B|0.12|gaia-6906793189950054144|SIPS J2036-0735
20.901692|-7.532129|162.328|#FFB67E|0.12|gaia-6909773214354202496|Gaia DR3 6909773214354202496
21.095218|-24.648013|162.3933|#FFAF76|0.12|gaia-6803953569597470080|Gaia DR3 6803953569597470080
21.159931|-11.371759|162.4259|#FFE6C7|0.941|gaia-6895103083539482496|* nu. Aqr
20.935638|-5.788248|162.6868|#FFB57D|0.12|gaia-6910593175150321536|Gaia DR3 6910593175150321536
20.843559|-17.721148|162.7194|#FFC591|0.293|gaia-6858879913481511936|Gaia DR3 6858879913481511936
20.943994|-15.6348|162.7194|#FFB077|0.12|gaia-6883557180656003328|SIPS J2056-1538
20.928548|-4.117795|162.9151|#FFF0DE|0.581|gaia-6914073400035169536|HD 199195
20.877522|-8.986521|162.9803|#FFD9AF|0.12|gaia-6902842648965553280|Gaia DR3 6902842648965553280
21.426456|-3.769631|162.9803|#FFBD86|0.185|gaia-2684315016236748544|Gaia DR3 2684315016236748544
21.186342|-11.541408|163.2739|#D9E1FF|0.12|gaia-6895044294027101056|GALEX J211110.8-113227
20.933163|-11.290139|163.4043|#FFC38E|0.325|gaia-6889868613621127552|2MASS J20555933-1117238
21.319625|-12.780254|163.4696|#D8D4C8|0.262|gaia-6890926760419198080|HD 202889B
21.052362|-17.091362|163.6|#FFCC9A|0.379|gaia-6882374965137564032|LP 816-44
21.324654|-8.810948|163.6327|#FFC894|0.339|gaia-6897549767495980416|LP 757-260
20.825827|-1.976058|163.6653|#FFC08B|0.17|gaia-4226645468812671488|Gaia DR3 4226645468812671488
20.573518|-7.709978|163.7957|#FFB47C|0.12|gaia-6907538113373913984|Gaia DR3 6907538113373913984
21.001731|-5.09487|163.9914|#FFE1BC|0.54|gaia-6910753016653587840|BD-05 5432
20.684407|-4.959532|164.024|#FFB57D|0.12|gaia-6914450055782444544|Gaia DR3 6914450055782444544
