# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (2, 2, -2), generated 2026-09-08.
# 149 points.
22.051085|40.838045|310.1421|#FFBF89|0.268|gaia-1959669405371112192|UCAC4 655-107323
21.967754|41.459737|310.1747|#F7F2F9|0.12|gaia-1959934108494977664|Gaia DR3 1959934108494977664
22.244844|41.784689|311.6424|#FFBB85|0.151|gaia-1958165410901694464|LSPM J2214+4147
22.155446|42.463867|312.8492|#FFBB84|0.199|gaia-1961359217303102848|LSPM J2209+4227
21.929657|40.356355|312.9797|#FFC08B|0.279|gaia-1959398891151047680|Gaia DR3 1959398891151047680
21.934166|39.784348|313.6972|#FFEDD5|0.12|gaia-1959191358331051392|Gaia DR3 1959191358331051392
21.857215|39.556046|314.4147|#FFBB85|0.241|gaia-1953355906525258752|Gaia DR3 1953355906525258752
22.083013|41.200002|315.4911|#FFE0BB|0.12|gaia-1959772961323319040|Gaia DR3 1959772961323319040
21.997712|42.384568|315.8172|#FFBE88|0.226|gaia-1960045575788738816|Gaia DR3 1960045575788738816
22.142887|39.310563|315.8498|#FFBF89|0.278|gaia-1956292530280556416|Gaia DR3 1956292530280556416
22.07226|39.699782|317.6111|#FFB67F|0.12|gaia-1956539027046321792|Gaia DR3 1956539027046321792
21.864247|41.649166|318.296|#FFEBD0|0.753|gaia-1960408311546320896|HD 207954
22.065658|39.617891|318.4265|#FFB881|0.12|gaia-1956163062790440832|Gaia DR3 1956163062790440832
22.158447|39.193104|318.6874|#FFAE76|0.12|gaia-1955538334026672512|Gaia DR3 1955538334026672512
21.640491|39.719637|319.0136|#FFBC85|0.12|gaia-1953982864374318464|Gaia DR3 1953982864374318464
22.225309|43.700981|319.144|#FFDAB0|0.12|gaia-1961574133169306240|Gaia DR3 1961574133169306240
21.601482|38.991234|319.7637|#FFDCB2|0.489|gaia-1953841959386907136|Gaia DR3 1953841959386907136
22.151404|44.247997|319.7637|#FFBC85|0.199|gaia-1961831869864634496|Gaia DR3 1961831869864634496
22.266957|43.825822|319.8616|#D8D4C8|0.189|gaia-1961901379610566016|LSPM J2216+4349B
22.334283|38.925572|320.0246|#FFBF89|0.166|gaia-1908785553423588736|Gaia DR3 1908785553423588736
22.401378|38.876082|321.6554|#FFB67F|0.12|gaia-1908827850261648256|LSPM J2224+3852
21.75606|40.618754|322.0142|#FFB881|0.12|gaia-1954435592584797696|Gaia DR3 1954435592584797696
21.928836|41.224979|322.3403|#FFB179|0.12|gaia-1959599513362790528|Gaia DR3 1959599513362790528
22.083734|40.4536|322.4708|#FFAF77|0.12|gaia-1956642067604078464|Gaia DR3 1956642067604078464
21.945972|41.780254|322.6665|#E1E7FF|0.12|gaia-1960003244583384960|Gaia DR3 1960003244583384960
21.840669|38.275801|322.9927|#F7F2F8|0.12|gaia-1952999355516409600|Gaia DR3 1952999355516409600
22.291872|39.384184|323.0579|#FFB57E|0.12|gaia-1956892069060601472|Gaia DR3 1956892069060601472
21.846101|38.239857|323.1884|#FFB881|0.12|gaia-1952986608058483712|Gaia DR3 1952986608058483712
22.089912|40.273246|323.1884|#FFD7AA|0.428|gaia-1956592039822953984|Gaia DR3 1956592039822953984
22.110477|44.596078|324.2647|#FFBE88|0.189|gaia-1962560983514413056|Gaia DR3 1962560983514413056
22.121725|38.784095|324.2647|#FFB179|0.12|gaia-1956252599967579008|Gaia DR3 1956252599967579008
