# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-3, 1, 2), generated 2026-09-08.
# 154 points.
9.064494|19.674955|306.3261|#FFB983|0.12|gaia-636482954625044864|Gaia DR3 636482954625044864
9.023869|19.7203|306.8153|#FFB67F|0.12|gaia-636519929999310464|Gaia DR3 636519929999310464
8.949231|20.199746|308.5113|#F7F2F9|0.756|gaia-684830203181321344|HD 76462
9.086746|21.500355|312.0338|#FFBD87|0.19|gaia-685220358009309440|Gaia DR3 685220358009309440
8.907812|18.800808|312.2295|#FFB179|0.12|gaia-660375106075935232|2MASS J08542817+1848033
9.059495|18.689945|313.3384|#FFBC86|0.12|gaia-636209691626061312|2MASS J09033418+1841240
8.861135|19.714407|314.4474|#FFC38E|0.255|gaia-660734852535602944|Gaia DR3 660734852535602944
9.040542|19.838652|314.7083|#FFBB84|0.12|gaia-636542332548746624|Gaia DR3 636542332548746624
8.881925|18.836834|315.328|#EBECFF|0.12|gaia-660431181166277120|WD 0850+190
9.043244|20.125425|315.7194|#FDF3ED|0.691|gaia-684594357937320448|BD+20 2258
8.928029|22.151608|317.5785|#FFB982|0.12|gaia-685912569299656704|Gaia DR3 685912569299656704
8.999499|26.43469|317.6763|#FFE8CA|0.413|gaia-691753312505451520|HD 76924B
8.981603|23.519089|318.0351|#FFC793|0.385|gaia-686583202673133440|Gaia DR3 686583202673133440
9.132882|21.845907|318.6548|#FFB27A|0.12|gaia-685282750999923456|2MASS J09075841+2150459
8.976601|22.256031|319.2745|#FFCC9B|0.377|gaia-685882465872518016|Gaia DR3 685882465872518016
8.829636|21.603497|319.4376|#FFC08B|0.207|gaia-661956513032916864|Gaia DR3 661956513032916864
9.045332|18.28013|319.5028|#FFB27A|0.12|gaia-612174126924361856|LSPM J0902+1816
9.008345|22.468962|319.6659|#FDF3ED|0.749|gaia-686264756617824384|HD 77024
8.876552|22.383663|320.677|#FFF1E2|0.656|gaia-686073029277780608|BD+22 2009
9.1994|19.052902|320.7096|#FFBD87|0.12|gaia-635544525745853696|LP 427-12
9.054721|24.735118|321.2314|#E4E8FF|0.12|gaia-688314207636275328|SDSS J090317.02+244407.1
8.834|20.71982|321.8837|#FFBF8A|0.239|gaia-661697681123555456|Gaia DR3 661697681123555456
8.92937|26.532547|322.1773|#FFB57D|0.12|gaia-692471877714650368|Gaia DR3 692471877714650368
9.110483|24.667293|322.5034|#D6DFFF|0.12|gaia-688157703323842944|GALEX J090637.7+244003
8.875767|20.573651|322.5687|#FFD2A3|0.425|gaia-661647752129799424|UCAC4 553-045090
8.880669|19.250335|323.0905|#FFB780|0.12|gaia-660658505196973056|Gaia DR3 660658505196973056
9.262838|18.287724|323.1884|#FFD8AD|0.457|gaia-635210583449058688|Gaia DR3 635210583449058688
9.040752|21.92071|323.5797|#FFC18B|0.248|gaia-685424489216176768|Gaia DR3 685424489216176768
9.245895|18.103081|323.6124|#FFB27A|0.12|gaia-635201478117912064|LSPM J0914+1806E
9.006135|19.10522|323.9385|#FFBF8A|0.24|gaia-612467666465146752|UCAC4 546-047448
9.205795|20.540215|324.8844|#FFF3E7|0.56|gaia-636912112052418048|LSPM J0912+2032
8.999416|26.434599|325.1453|#EBECFF|0.86|gaia-691753312505451648|HD 76924
