# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (2, 1, 2), generated 2026-09-08.
# 161 points.
3.026854|20.569793|305.6085|#FFB47C|0.12|gaia-108300898903911808|Gaia DR3 108300898903911808
2.918958|19.64922|308.4787|#FFAE76|0.12|gaia-84310590272751872|2MASS J02550833+1938594
3.000813|22.981151|312.5557|#FFD0A0|0.41|gaia-109889491342938880|Gaia DR3 109889491342938880
2.90235|19.663704|313.1427|#FFBA83|0.12|gaia-84307978933024640|Gaia DR3 84307978933024640
3.028474|22.007889|313.2406|#FFC08B|0.254|gaia-109014864202867200|Gaia DR3 109014864202867200
3.015996|20.966423|314.1538|#FFBF8A|0.203|gaia-108518091105552384|Gaia DR3 108518091105552384
2.994241|25.73632|315.3606|#FFBD87|0.255|gaia-114978340394157312|LSPM J0259+2544
2.954831|25.262506|317.2197|#FFBE88|0.163|gaia-114935322001761152|Gaia DR3 114935322001761152
3.00926|21.558002|317.3828|#FFB37B|0.12|gaia-108617352094404608|Gaia DR3 108617352094404608
3.029297|24.826445|318.2308|#FFB57E|0.12|gaia-111846278443089024|Gaia DR3 111846278443089024
2.840026|19.93087|318.3286|#FFB983|0.12|gaia-85043964529022976|SLW J0250+1955A
3.118962|20.924922|318.6222|#FFD4A7|0.441|gaia-60617656587263872|Gaia DR3 60617656587263872
2.906106|22.634605|319.1114|#FFB37C|0.12|gaia-109669550362192128|Gaia DR3 109669550362192128
3.026019|23.071314|320.6443|#FFB57D|0.12|gaia-109987210439049344|LSPM J0301+2304
2.949763|22.450232|320.7748|#FFAB72|0.12|gaia-109486550395555072|Gaia DR3 109486550395555072
3.230466|18.948441|320.8074|#FFB27A|0.12|gaia-59395755572110592|Gaia DR3 59395755572110592
2.891631|21.58624|321.0357|#FFDAB0|0.12|gaia-109336535778050944|LSPM J0253+2135
3.099479|18.412363|321.0357|#FFB67F|0.12|gaia-59676959965958784|LSPM J0305+1824
2.786154|20.862423|322.112|#FFCA97|0.366|gaia-85353442692519680|Gaia DR3 85353442692519680
2.88128|23.956404|322.536|#FFF0DE|0.12|gaia-113243787786327296|GALEX J025252.6+235723
2.917834|25.8434|323.9385|#FFC995|0.345|gaia-115211746096844928|Gaia DR3 115211746096844928
3.142465|19.402372|323.9385|#FFBE88|0.162|gaia-59847345613170048|Gaia DR3 59847345613170048
2.738973|18.298464|325.7324|#FFC28D|0.287|gaia-83696336934816640|LP 410-85 A
3.079256|21.179406|325.765|#FFCA97|0.312|gaia-108675149469643520|Gaia DR3 108675149469643520
3.215034|19.128233|325.9281|#FFE5C5|0.524|gaia-59413592571817088|TYC 1240-792-1
2.915578|26.421065|326.1238|#FFEACF|0.588|gaia-115996866118722560|TYC 1789-1359-1
3.013165|25.234684|326.1564|#FFC18C|0.216|gaia-114896358058486400|Gaia DR3 114896358058486400
3.098298|20.763787|326.2216|#FFC590|0.336|gaia-60611201252574848|Gaia DR3 60611201252574848
3.250369|18.197779|326.2542|#FFB780|0.12|gaia-58743745177052032|Gaia DR3 58743745177052032
2.917498|26.419132|326.4173|#FFBB84|0.18|gaia-115985218167415296|Gaia DR3 115985218167415296
2.754224|19.746099|327.0044|#FFC08A|0.26|gaia-84708235525413120|Gaia DR3 84708235525413120
2.782948|20.21678|327.1348|#FFB881|0.12|gaia-85106705411204224|Gaia DR3 85106705411204224
3.070202|19.392286|327.3958|#FFB179|0.12|gaia-59997222791783040|Gaia DR3 59997222791783040
2.945506|25.275935|327.4936|#D8D4C8|0.124|gaia-113622573837594240|Gaia DR3 113622573837594240
3.003219|20.512731|327.5915|#FFF0DD|0.587|gaia-108219298820480256|Gaia DR3 108219298820480256
3.024448|25.126418|327.5915|#F7F2F8|0.779|gaia-114880655658104960|Gaia DR3 114880655658104960
2.716809|20.336913|327.6241|#FFB078|0.12|gaia-84978092615246720|Gaia DR3 84978092615246720
3.09859|27.361518|327.6567|#FFBC85|0.161|gaia-115827678768572928|Gaia DR3 115827678768572928
2.834459|21.048436|327.9502|#FFB47D|0.12|gaia-85439337743094528|Gaia DR3 85439337743094528
2.824807|19.33543|328.1785|#FFB881|0.185|gaia-84249017622130432|Gaia DR3 84249017622130432
3.153659|19.300488|328.5047|#FFB881|0.12|gaia-59854393654991232|Gaia DR3 59854393654991232
2.896841|21.955986|328.6026|#FFBE88|0.16|gaia-109538781493464064|Gaia DR3 109538781493464064
3.210299|22.129552|329.0918|#FFB57D|0.12|gaia-62304444863556608|Gaia DR3 62304444863556608
2.765689|19.06154|329.1244|#FFB37B|0.12|gaia-84590342967499392|Gaia DR3 84590342967499392
2.916421|24.417576|329.4832|#FFCD9B|0.12|gaia-113275815357881472|Gaia DR3 113275815357881472
2.998996|22.985242|329.6463|#FFAF76|0.12|gaia-109901272437954944|Gaia DR3 109901272437954944
3.127084|18.128017|330.1029|#F8F2F7|0.12|gaia-58908744935120512|Gaia DR3 58908744935120512
3.068443|28.861984|330.1355|#BDCFFF|0.12|gaia-116740685736215040|Gaia DR3 116740685736215040
2.943643|21.783652|330.2333|#FFB27A|0.12|gaia-109378076701841536|Gaia DR3 109378076701841536
2.946311|25.456706|330.3638|#FFB982|0.126|gaia-115129007846925568|Gaia DR3 115129007846925568
2.832217|25.752035|330.6573|#FFEFDB|0.622|gaia-114494967594771328|Gaia DR3 114494967594771328
2.907546|25.563796|330.7878|#FFC08A|0.258|gaia-113689094291264000|Gaia DR3 113689094291264000
2.955612|17.998572|331.0161|#FFB57E|0.12|gaia-35774741113551360|Gaia DR3 35774741113551360
2.738957|18.298892|331.1466|#D8D4C8|0.12|gaia-83696341229841024|Gaia DR3 83696341229841024
3.064544|19.473304|331.7989|#FFB780|0.12|gaia-60010794888491264|Gaia DR3 60010794888491264
2.918511|21.99348|332.8426|#FFB47C|0.12|gaia-109443050967259136|Gaia DR3 109443050967259136
2.969725|19.485274|333.7884|#FFB67F|0.12|gaia-84076974116839552|2MASS J02581105+1929082
3.158898|23.199896|334.2451|#F8F2F7|0.12|gaia-110661107987915264|Gaia DR3 110661107987915264
2.632529|19.273906|335.4192|#FFB077|0.12|gaia-83310167836010624|Gaia DR3 83310167836010624
3.052819|21.838435|335.4518|#FCF3EE|0.12|gaia-108959819902276480|Gaia DR3 108959819902276480
2.857064|26.417491|336.4629|#FFBB85|0.12|gaia-114556501590950912|2MASS J02512535+2625036
3.252958|22.002588|336.4955|#FFB078|0.12|gaia-62261392111814400|Gaia DR3 62261392111814400
2.784793|20.941627|337.2457|#FFCA97|0.12|gaia-85354709707490688|Gaia DR3 85354709707490688
2.779925|20.141347|337.2783|#FFAE75|0.12|gaia-85100177060276736|Gaia DR3 85100177060276736
2.814248|18.705345|337.4414|#FFE6C6|0.12|gaia-83771932654433920|Gaia DR3 83771932654433920
2.83873|24.711789|337.5066|#FFB37B|0.12|gaia-113532139006127232|Gaia DR3 113532139006127232
2.973265|30.101315|337.9632|#FFB37B|0.12|gaia-129119361302405760|Gaia DR3 129119361302405760
2.678797|22.761769|338.2242|#FFB37B|0.12|gaia-88901390621384576|Gaia DR3 88901390621384576
2.914419|28.673201|339.3983|#FFBF89|0.244|gaia-116906299676066816|Gaia DR3 116906299676066816
2.98903|32.254898|339.594|#FFE9CD|0.12|gaia-135618127857251968|Gaia DR3 135618127857251968
3.189575|26.693347|341.127|#FFB37B|0.12|gaia-112555669600989184|Gaia DR3 112555669600989184
3.274613|25.999716|341.6488|#FFB27A|0.12|gaia-112216088012228736|Gaia DR3 112216088012228736
3.013187|18.420903|341.9097|#FFAE75|0.12|gaia-35897096142441216|Gaia DR3 35897096142441216
3.111867|17.478072|342.1707|#FAF3F3|0.716|gaia-34803842282256512|Gaia DR3 34803842282256512
2.970666|31.720658|342.9534|#FFCD9C|0.419|gaia-135506531722937728|Gaia DR3 135506531722937728
3.043613|20.060441|343.2796|#FFB67F|0.12|gaia-60094327707868672|Gaia DR3 60094327707868672
3.002783|23.398435|343.3774|#FFBF89|0.12|gaia-110198312376203904|Gaia DR3 110198312376203904
2.950248|18.142654|343.7362|#FFBB84|0.195|gaia-35781823515390464|Gaia DR3 35781823515390464
3.197047|27.226758|344.095|#FFB37B|0.12|gaia-118590476610094336|Gaia DR3 118590476610094336
2.773446|24.912981|344.1276|#FFB47D|0.12|gaia-113975551429034112|Gaia DR3 113975551429034112
3.286708|18.322145|344.4538|#FFBB85|0.12|gaia-59112253370727296|Gaia DR3 59112253370727296
2.753498|22.604853|344.9756|#FFDEB6|0.12|gaia-88851053604393728|Gaia DR3 88851053604393728
2.885327|20.60541|346.1171|#FFB57E|0.12|gaia-85185144398400896|Gaia DR3 85185144398400896
3.245589|23.585936|348.2372|#FFD2A3|0.12|gaia-110594999853665024|Gaia DR3 110594999853665024
2.833267|19.004567|348.3676|#FFE2BE|0.12|gaia-83805738342079616|Gaia DR3 83805738342079616
3.450301|21.405888|350.2919|#FFC28D|0.297|gaia-61446830090979328|Gaia DR3 61446830090979328
3.477119|17.585813|351.1073|#FFB780|0.12|gaia-55086395842544512|Gaia DR3 55086395842544512
2.678067|19.41024|354.5646|#FCF3EE|0.12|gaia-84781176954416768|Gaia DR3 84781176954416768
3.299983|24.274946|354.6951|#FFB67F|0.12|gaia-111018135733912960|Gaia DR3 111018135733912960
3.103483|27.88102|354.8255|#FFD8AD|0.12|gaia-115881069504765184|Gaia DR3 115881069504765184
3.228826|25.233845|354.8255|#FFAE75|0.12|gaia-112073327594186624|Gaia DR3 112073327594186624
3.525697|17.505678|355.2495|#FFC08B|0.12|gaia-56384261943582592|Gaia DR3 56384261943582592
2.629947|16.891323|355.4452|#FFE0BA|0.12|gaia-82001645919182848|Gaia DR3 82001645919182848
3.220409|24.572643|355.8692|#FFB982|0.12|gaia-111263399841746176|Gaia DR3 111263399841746176
3.332241|18.159044|355.9345|#FCF3EE|0.12|gaia-56070969848079488|Gaia DR3 56070969848079488
2.908965|24.895333|356.9455|#FFC08A|0.12|gaia-113582815325031040|Gaia DR3 113582815325031040
2.998371|29.210691|358.348|#FFBD87|0.204|gaia-116987079419867520|Gaia DR3 116987079419867520
2.723428|23.141763|358.6416|#FFB27A|0.12|gaia-88940732522033664|Gaia DR3 88940732522033664
3.21421|24.365463|358.8372|#FFECD4|0.12|gaia-111253637380119936|Gaia DR3 111253637380119936
2.621028|24.059314|359.3591|#FFB780|0.12|gaia-90038289939150464|Gaia DR3 90038289939150464
3.355899|19.583173|359.3591|#FFB881|0.12|gaia-59314529150913408|Gaia DR3 59314529150913408
2.760912|30.844659|359.6526|#FFB882|0.12|gaia-130327763236083328|Gaia DR3 130327763236083328
2.820971|30.408716|360.044|#FFCC99|0.129|gaia-130058004934164480|Gaia DR3 130058004934164480
3.192824|18.859482|360.8594|#FFBA84|0.12|gaia-59027900212849664|Gaia DR3 59027900212849664
3.424391|24.234619|361.0877|#FFE1BC|0.12|gaia-68969001452570240|Gaia DR3 68969001452570240
3.172203|23.109373|361.153|#F7F2F9|0.12|gaia-110657225336708096|Gaia DR3 110657225336708096
2.547562|23.069034|362.6533|#FFC793|0.12|gaia-89489942875266688|Gaia DR3 89489942875266688
2.728886|25.821713|362.6859|#FFB982|0.12|gaia-114648624343871744|Gaia DR3 114648624343871744
3.089735|19.557895|362.6859|#FFE8CB|0.12|gaia-60096389291732480|Gaia DR3 60096389291732480
2.735754|17.261237|362.7511|#FFBE88|0.12|gaia-82061470519341952|Gaia DR3 82061470519341952
2.595756|17.57962|363.1751|#FFE6C7|0.12|gaia-82844322797523072|Gaia DR3 82844322797523072
3.471963|25.898916|363.7296|#FFC48F|0.12|gaia-69241714694422784|Gaia DR3 69241714694422784
2.969347|19.499952|364.4145|#FFE5C5|0.58|gaia-84077180275133824|Gaia DR3 84077180275133824
2.936314|25.551024|365.0342|#FFBB85|0.12|gaia-115145290067394048|Gaia DR3 115145290067394048
2.780979|22.655853|365.3278|#FFB37B|0.12|gaia-112681288804808064|Gaia DR3 112681288804808064
2.561559|17.943358|365.8496|#FFBD87|0.12|gaia-83058998148630016|Gaia DR3 83058998148630016
3.238347|31.013482|366.241|#FFB67F|0.12|gaia-123441105299723264|Gaia DR3 123441105299723264
3.558281|20.069197|366.8933|#FFBC86|0.12|gaia-58065453876531968|Gaia DR3 58065453876531968
2.560889|16.553024|367.513|#FFB780|0.12|gaia-82256565113691648|Gaia DR3 82256565113691648
3.233176|32.45456|367.7087|#FFD9AE|0.12|gaia-125276950414922368|Gaia DR3 125276950414922368
2.66876|21.950787|368.2958|#FAF3F2|0.12|gaia-88699119136916480|Gaia DR3 88699119136916480
3.032829|16.41122|368.4262|#FFC38E|0.12|gaia-34251092875973376|Gaia DR3 34251092875973376
2.422902|22.09285|368.5893|#FFE2BF|0.12|gaia-99834663665510016|Gaia DR3 99834663665510016
2.816841|31.501595|369.1438|#FFE4C2|0.12|gaia-130466129903451392|Gaia DR3 130466129903451392
2.831916|20.628608|369.6983|#FFE5C5|0.12|gaia-85222841326472192|Gaia DR3 85222841326472192
2.66037|22.286623|369.8613|#FFD1A2|0.12|gaia-88789450888721664|Gaia DR3 88789450888721664
2.715764|17.059261|370.8398|#FFC08B|0.12|gaia-82051570619689472|Gaia DR3 82051570619689472
3.288255|21.378272|371.1007|#FFC48F|0.12|gaia-61982562834891776|Gaia DR3 61982562834891776
2.61018|20.442453|371.3617|#FFBC86|0.214|gaia-87948771170336896|Gaia DR3 87948771170336896
2.8515|25.961337|371.4595|#FFB982|0.12|gaia-114502492377691776|Gaia DR3 114502492377691776
2.55469|16.640922|371.8835|#FEF4EA|0.12|gaia-82261031879242368|Gaia DR3 82261031879242368
2.535239|17.074391|372.014|#FDF4EC|0.12|gaia-82615448285796480|Gaia DR3 82615448285796480
3.467302|23.381756|372.601|#FFB57E|0.12|gaia-68681135564530560|Gaia DR3 68681135564530560
2.712614|17.608011|372.7315|#FFBA83|0.12|gaia-82133076213629440|Gaia DR3 82133076213629440
2.692676|31.509719|372.8294|#FFBB84|0.12|gaia-133060118350645248|Gaia DR3 133060118350645248
3.445707|28.677272|373.286|#FFE1BC|0.12|gaia-118984956470468352|Gaia DR3 118984956470468352
3.430612|19.176577|373.8078|#FFBA83|0.12|gaia-57716629517585664|Gaia DR3 57716629517585664
