# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (0, 3, 0), generated 2026-09-08.
# 462 points.
0.782902|85.509643|301.2706|#FFB780|0.146|gaia-573970500202755456|Cl* NGC 188 PKM 1318
3.698722|88.525927|301.3033|#FFC08A|0.19|gaia-576129391283896832|Gaia DR3 576129391283896832
2.817034|88.660804|301.3685|#FCF3EF|0.701|gaia-576324451519116032|HD 12364
5.26175|86.007351|301.5642|#FFD5A8|0.438|gaia-571831327314749440|LP 4-132
1.146165|86.257044|302.4122|#FFDBB0|1.0|gaia-574112955678493824|* 2 UMi
1.811022|84.793661|302.934|#FFBD87|0.216|gaia-573031689070905728|MaNGA 3-2064397
0.232764|82.643393|303.0971|#FFBD87|0.161|gaia-567253270134147456|Gaia DR3 567253270134147456
3.946981|81.870517|303.0971|#FFBA83|0.13|gaia-569783972241029888|Gaia DR3 569783972241029888
2.524911|82.184959|303.1624|#FFBC86|0.12|gaia-569116568682524288|Gaia DR3 569116568682524288
4.259126|81.43278|303.619|#FFF3E5|0.62|gaia-557713671030646400|BD+81 144
2.735301|85.893327|304.0104|#FFB881|0.12|gaia-574560250751563392|Gaia DR3 574560250751563392
2.107998|82.81114|304.2387|#FFBC86|0.158|gaia-572204512729540352|Gaia DR3 572204512729540352
0.018929|81.778161|304.5322|#FFB881|0.12|gaia-566746811885201536|Gaia DR3 566746811885201536
4.691992|84.027842|304.7279|#FFEBD1|0.12|gaia-570624480159357056|Gaia DR3 570624480159357056
3.587724|80.850101|304.7605|#FFECD5|0.12|gaia-568133811445522432|Gaia DR3 568133811445522432
4.510924|82.481612|304.7605|#FFC28D|0.302|gaia-569875300425897856|Gaia DR3 569875300425897856
4.004398|86.328535|304.7931|#FFBF89|0.224|gaia-574856122459107584|Gaia DR3 574856122459107584
5.834426|80.092049|304.7931|#FFF0DD|0.617|gaia-553647058555868544|BD+80 179
