# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, 1, -4), generated 2026-09-08.
# 49 points.
19.22433|20.753617|343.6384|#FFB178|0.12|gaia-4516922959524806400|Gaia DR3 4516922959524806400
19.281074|23.309329|347.3892|#FFAF76|0.12|gaia-2022453993221089152|Gaia DR3 2022453993221089152
19.198411|18.363073|348.5959|#FFCA98|0.12|gaia-4514501392548662912|Gaia DR3 4514501392548662912
19.260197|17.853586|349.183|#FFE5C4|0.12|gaia-4515160098796857344|Gaia DR3 4515160098796857344
19.308892|19.35867|355.4126|#FFE6C6|0.12|gaia-4515419003729878144|Gaia DR3 4515419003729878144
19.531128|19.148685|355.8366|#FFCF9E|0.159|gaia-1825388043168308224|Gaia DR3 1825388043168308224
19.669449|18.807849|356.5542|#FFDBB0|0.12|gaia-1824464041111567616|Gaia DR3 1824464041111567616
19.44714|24.480846|357.7935|#FFB982|0.12|gaia-2022852428793943680|Gaia DR3 2022852428793943680
19.548715|23.920493|358.6742|#FFCF9E|0.12|gaia-2019582545589136000|Gaia DR3 2019582545589136000
19.204839|16.252444|360.6963|#FFC08A|0.12|gaia-4513250251411642880|Gaia DR3 4513250251411642880
19.158875|21.564015|361.5117|#FFEAD0|0.12|gaia-4520224316200304128|Gaia DR3 4520224316200304128
19.7309|16.805904|361.577|#FFE7CA|0.192|gaia-1820893269666259456|Gaia DR3 1820893269666259456
19.653579|17.808237|362.1967|#FDF3ED|0.12|gaia-1824248949155180672|Gaia DR3 1824248949155180672
19.57899|20.553567|364.3167|#FFBC86|0.12|gaia-2017791308005094912|Gaia DR3 2017791308005094912
19.822568|19.069536|366.3715|#FFC48F|0.12|gaia-1824668103533287424|Gaia DR3 1824668103533287424
19.428797|24.238033|366.4041|#D8D4C8|0.12|gaia-2022749074668631296|Gaia DR3 2022749074668631296
19.428812|24.238209|366.9585|#FFBF8A|0.12|gaia-2022749074668631424|Gaia DR3 2022749074668631424
19.717957|22.200461|367.4804|#FFBC86|0.12|gaia-1827716911867125632|Gaia DR3 1827716911867125632
19.478025|26.569858|368.2958|#FFB982|0.12|gaia-2024869100577751040|Gaia DR3 2024869100577751040
19.365783|21.457622|368.785|#FFF1E0|0.12|gaia-2018834538403766272|Gaia DR3 2018834538403766272
19.811602|18.297793|370.9376|#E4E8FF|0.12|gaia-1821511817990983296|Gaia DR3 1821511817990983296
19.556389|16.18243|371.59|#FFECD3|0.12|gaia-4321479480607631104|Gaia DR3 4321479480607631104
19.318295|27.072628|372.3727|#FFB780|0.202|gaia-2024361852075473280|Gaia DR3 2024361852075473280
19.295941|23.820171|372.9598|#FFEED9|0.12|gaia-2022611944946531712|Gaia DR3 2022611944946531712
19.352269|26.618693|373.0903|#FFC591|0.12|gaia-2024274818834107904|Gaia DR3 2024274818834107904
19.235127|21.738467|373.5795|#D8D4C8|0.12|gaia-4520043652715318144|Gaia DR3 4520043652715318144
19.18053|20.220215|373.8404|#FFBC85|0.12|gaia-4516502916029971200|Gaia DR3 4516502916029971200
19.238211|30.22512|373.8731|#FFC28D|0.12|gaia-2039248513643804032|Gaia DR3 2039248513643804032
19.962936|16.170546|374.4601|#FFC08B|0.12|gaia-1820048505432319360|Gaia DR3 1820048505432319360
19.423582|23.435175|374.982|#FFCE9D|0.12|gaia-2019684220380172032|Gaia DR3 2019684220380172032
19.597882|24.111946|375.2755|#D8D4C8|0.12|gaia-2021099223135026304|Gaia DR3 2021099223135026304
20.061393|19.792745|375.7974|#FFE8CA|0.274|gaia-1823415416217147392|Gaia DR3 1823415416217147392
19.663299|22.098852|376.6128|#D8D4C8|0.12|gaia-2018379168760883584|Gaia DR3 2018379168760883584
19.420842|16.16268|377.2325|#FFEBD2|0.12|gaia-4322370531675797376|Gaia DR3 4322370531675797376
19.979047|15.650842|377.2325|#D8D4C8|0.12|gaia-1808003080680132224|Gaia DR3 1808003080680132224
19.230711|26.379046|378.4719|#FFBD87|0.12|gaia-2036207062614299520|Gaia DR3 2036207062614299520
19.986288|23.075654|378.6676|#FFEDD6|0.399|gaia-1833321294436310144|Gaia DR3 1833321294436310144
19.360724|18.1058|379.8417|#FFC28D|0.12|gaia-4515032589799933440|Gaia DR3 4515032589799933440
19.794|16.581486|380.0048|#FFB982|0.12|gaia-1820695426294828032|Gaia DR3 1820695426294828032
19.819005|17.788165|380.2657|#FFDBB2|0.12|gaia-1821442720537851648|Gaia DR3 1821442720537851648
19.486282|17.414339|380.8528|#FFC692|0.12|gaia-4322965947289191296|Gaia DR3 4322965947289191296
19.225213|24.479888|380.8854|#FFD0A1|0.12|gaia-2023377960955217664|Gaia DR3 2023377960955217664
19.795519|24.577452|381.9291|#FDF3EC|0.591|gaia-2020657150714559744|Gaia DR3 2020657150714559744
19.502539|22.946849|382.1574|#FFC692|0.12|gaia-2019414702581402752|Gaia DR3 2019414702581402752
19.920248|20.249463|382.7445|#FFC38E|0.12|gaia-1826355475976262528|Gaia DR3 1826355475976262528
19.202243|22.729643|383.4947|#FFD1A1|0.12|gaia-4520433051627599104|Gaia DR3 4520433051627599104
19.431938|26.177363|383.4947|#FFC28D|0.12|gaia-2024753484375086592|Gaia DR3 2024753484375086592
19.591947|27.156252|383.723|#D8D4C8|0.12|gaia-2025069868871237248|Gaia DR3 2025069868871237248
19.456746|22.59464|386.9519|#FBF3F1|0.12|gaia-2019018569171857792|Gaia DR3 2019018569171857792
