# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-4, -1, -2), generated 2026-09-08.
# 153 points.
13.248805|-2.70332|317.2849|#FFBA83|0.12|gaia-3684670623835691520|Gaia DR3 3684670623835691520
13.336545|-2.399955|319.7963|#FFB57D|0.12|gaia-3638143140038197760|SIPS J1320-0223
13.226167|-0.681572|320.1225|#FFC08A|0.189|gaia-3687376350153040640|LP 617-17
13.307927|-5.29837|320.9053|#FFBE88|0.12|gaia-3634934146633862784|LP 677-18
13.292736|-0.626011|321.5576|#FFB982|0.12|gaia-3686702418244649472|Gaia DR3 3686702418244649472
13.231489|-2.955792|321.7859|#FFC691|0.262|gaia-3684566960505287168|LP 617-18
13.307358|-5.284815|322.1447|#FFD3A5|0.408|gaia-3634937097275578496|LP 677-17
13.247508|-8.394936|322.373|#FFD3A5|0.443|gaia-3625200303336356096|UCAC3 164-124361
13.356263|-4.298637|322.9274|#FFD4A7|0.435|gaia-3635386728812636800|Gaia DR3 3635386728812636800
13.390756|-7.442646|324.2647|#FFB982|0.149|gaia-3631156568278177536|SCR J1323-0726
13.225163|-4.933649|324.3951|#FFC38F|0.334|gaia-3635665837262472960|Gaia DR3 3635665837262472960
13.211266|-0.156196|324.5582|#FFB078|0.12|gaia-3687459775597142912|Gaia DR3 3687459775597142912
13.335781|-9.51568|324.7865|#F5F1FD|0.12|gaia-3624088735736116224|GALEX J132008.8-093057
13.451662|-4.337839|324.8518|#FFBB84|0.12|gaia-3635245617661585280|Gaia DR3 3635245617661585280
13.32625|-3.616731|325.2758|#FFBE89|0.213|gaia-3636324272928706816|Gaia DR3 3636324272928706816
13.212231|-3.156934|325.4062|#FFB57D|0.12|gaia-3684538712504918912|2MASS J13124396-0309237
13.336042|-2.860195|325.4388|#FFB37B|0.12|gaia-3636579600144577920|Gaia DR3 3636579600144577920
13.440115|-3.418817|326.1564|#FFB37B|0.12|gaia-3637037920399306368|Gaia DR3 3637037920399306368
13.211837|-10.461579|326.2216|#FFB077|0.12|gaia-3624293549840994560|Gaia DR3 3624293549840994560
13.36376|-1.917051|326.3521|#FFC691|0.324|gaia-3638200142844879104|Gaia DR3 3638200142844879104
13.361024|-9.717111|327.2653|#FFC691|0.248|gaia-3624023452233265920|Gaia DR3 3624023452233265920
13.315424|-12.585921|327.3632|#FFB780|0.12|gaia-3609600471017158400|Gaia DR3 3609600471017158400
13.215873|-3.528599|328.7982|#FFB982|0.12|gaia-3684508548950023296|Gaia DR3 3684508548950023296
13.448711|-9.151895|329.1896|#FFB37B|0.12|gaia-3623986751737289728|Gaia DR3 3623986751737289728
13.421121|-7.75255|329.7441|#FFB982|0.14|gaia-3631083794352366336|Gaia DR3 3631083794352366336
13.268203|-14.850365|329.8093|#FFBC86|0.181|gaia-3608657502357253632|Gaia DR3 3608657502357253632
13.392364|-6.974571|329.8419|#FFB37B|0.12|gaia-3631468138089954816|Gaia DR3 3631468138089954816
13.288453|-6.991509|330.005|#B4C8FF|0.149|gaia-3628421666247974016|Gaia DR3 3628421666247974016
13.397303|-12.022966|330.8204|#FFBE89|0.12|gaia-3611090068754544128|Gaia DR3 3611090068754544128
13.447083|-5.563321|331.0813|#FFB37B|0.12|gaia-3632008380551473152|Gaia DR3 3632008380551473152
13.32005|-2.992255|331.3423|#FFF0DF|0.12|gaia-3636573960852256384|Gaia DR3 3636573960852256384
13.224028|-6.788218|331.4727|#FFB37B|0.12|gaia-3628663318288063360|Gaia DR3 3628663318288063360
13.239733|-11.848731|332.386|#FFB67F|0.12|gaia-3621699939350126976|Gaia DR3 3621699939350126976
13.323276|-1.741834|332.7121|#FFB179|0.12|gaia-3686256149667222656|Gaia DR3 3686256149667222656
13.439676|-0.336646|332.9404|#FFB57D|0.12|gaia-3686919567495455744|Gaia DR3 3686919567495455744
13.255268|-13.244499|333.0383|#FFBA84|0.12|gaia-3609436471985192960|Gaia DR3 3609436471985192960
13.254008|-9.116242|333.397|#FFB57E|0.12|gaia-3624738100431684864|Gaia DR3 3624738100431684864
13.706418|-0.817032|333.5275|#FBF3F1|0.12|gaia-3661885371358237184|Gaia DR3 3661885371358237184
13.695917|-1.708993|333.6906|#FFB37B|0.12|gaia-3661487386804184704|Gaia DR3 3661487386804184704
13.52663|-2.654431|333.7884|#FFB27A|0.12|gaia-3637524729177806336|Gaia DR3 3637524729177806336
13.262968|-10.611583|333.9189|#FFB67E|0.12|gaia-3623540624895019392|Gaia DR3 3623540624895019392
13.408779|-12.711638|335.8432|#FFB780|0.12|gaia-3610794849882767488|Gaia DR3 3610794849882767488
13.4371|-0.749427|336.0715|#FFB37B|0.12|gaia-3686797452985307264|Gaia DR3 3686797452985307264
13.575264|-5.480476|336.2346|#FFC995|0.12|gaia-3633353697453197696|Gaia DR3 3633353697453197696
13.46172|-14.701259|336.9195|#FFC691|0.12|gaia-3608103898252285312|Gaia DR3 3608103898252285312
13.304079|-12.271318|337.0174|#FFB47D|0.12|gaia-3609624690337787264|Gaia DR3 3609624690337787264
13.580753|-8.427546|337.7349|#FFDCB2|0.524|gaia-3630087946055441920|Gaia DR3 3630087946055441920
13.609495|-1.193189|338.5829|#FFB983|0.12|gaia-3661799437652685440|Gaia DR3 3661799437652685440
13.264302|-2.081327|338.8439|#FFEDD7|0.599|gaia-3684774321526119296|Gaia DR3 3684774321526119296
13.279583|-2.500679|339.3331|#FFECD3|0.12|gaia-3684701130987853952|Gaia DR3 3684701130987853952
13.859914|-2.492988|340.1159|#FFC28C|0.257|gaia-3658234619092576768|Gaia DR3 3658234619092576768
13.173536|-13.50384|340.2789|#FFD5A7|0.12|gaia-3621061466692403072|Gaia DR3 3621061466692403072
13.710585|-9.634051|340.7682|#FFAF76|0.12|gaia-3617313854322737152|Gaia DR3 3617313854322737152
13.598257|-14.679187|341.3226|#FFBF8A|0.12|gaia-3606391821208760448|Gaia DR3 3606391821208760448
13.784996|-7.969956|341.5836|#FFB982|0.12|gaia-3619797135693876736|Gaia DR3 3619797135693876736
13.43696|-7.036696|341.6162|#F8F2F7|0.12|gaia-3631267717736700416|Gaia DR3 3631267717736700416
13.511826|-0.526191|344.3559|#FFB078|0.12|gaia-3638827654746727552|Gaia DR3 3638827654746727552
13.485672|-5.265814|344.519|#FFDBB1|0.12|gaia-3632100116758356608|Gaia DR3 3632100116758356608
13.56128|-2.905107|344.7799|#FFDFB9|0.12|gaia-3637315169128309504|Gaia DR3 3637315169128309504
13.2669|-7.447667|345.6605|#FFB27B|0.12|gaia-3628379717301872256|Gaia DR3 3628379717301872256
13.855777|-3.820566|346.3128|#F9F2F4|0.12|gaia-3657240243968730880|Gaia DR3 3657240243968730880
13.295509|-9.612705|346.8673|#F9F2F5|0.12|gaia-3624461362803033216|Gaia DR3 3624461362803033216
13.434421|-11.864659|346.9325|#F2F0FF|0.12|gaia-3611002034809099136|Gaia DR3 3611002034809099136
13.149792|-0.184341|346.9978|#FFDDB3|0.12|gaia-3687675928416352768|Gaia DR3 3687675928416352768
13.532037|-12.540598|347.3565|#FFB179|0.12|gaia-3610109471885400960|Gaia DR3 3610109471885400960
13.642379|-7.967165|347.7153|#FFCD9B|0.12|gaia-3618494656797349760|Gaia DR3 3618494656797349760
13.604793|-10.641186|347.8458|#F9F2F4|0.12|gaia-3617525265498915456|Gaia DR3 3617525265498915456
13.296802|-6.357435|348.0089|#FFB882|0.12|gaia-3634529457635358080|Gaia DR3 3634529457635358080
13.372459|-1.643312|348.1393|#FFB780|0.12|gaia-3638307345228568448|Gaia DR3 3638307345228568448
13.803023|-6.07236|348.4329|#FFB37B|0.12|gaia-3620690729410085888|Gaia DR3 3620690729410085888
13.550167|-7.460058|348.8895|#F9F2F4|0.12|gaia-3630760464918617088|Gaia DR3 3630760464918617088
13.632626|-3.801593|349.5744|#F6F1FC|0.12|gaia-3634148373776882944|Gaia DR3 3634148373776882944
13.630167|-0.747237|350.4224|#FFBD87|0.275|gaia-3661845758875438336|Gaia DR3 3661845758875438336
13.297626|-4.117677|351.4335|#FFB67F|0.12|gaia-3636180717941209472|Gaia DR3 3636180717941209472
