# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-2, -3, -3), generated 2026-09-08.
# 220 points.
16.231061|-41.59345|303.195|#FFF4E9|0.12|gaia-5993596251336188800|Gaia DR3 5993596251336188800
16.159428|-41.357311|305.4454|#FFC590|0.31|gaia-5993576735035829888|SCR J1609-4121
16.059559|-41.178553|306.8479|#FFB881|0.12|gaia-5995315578308008448|Gaia DR3 5995315578308008448
16.182241|-40.653737|310.4356|#FFCE9D|0.394|gaia-5996694468973507840|Gaia DR3 5996694468973507840
15.915144|-40.777437|312.0664|#FFD2A3|0.437|gaia-5996083445425163136|Gaia DR3 5996083445425163136
16.01497|-41.091429|313.3384|#FFB47D|0.12|gaia-5995359867999848576|Gaia DR3 5995359867999848576
16.06535|-41.013698|313.371|#FFBF89|0.161|gaia-5995325370836947968|Gaia DR3 5995325370836947968
16.15984|-39.928329|313.7624|#FFC38E|0.237|gaia-5996808440227730304|SCR J1609-3955A
16.041333|-41.691574|313.8603|#FFE2BE|0.537|gaia-5995090693823761792|TYC 7859-270-1
16.156212|-43.211519|314.6104|#FFC591|0.311|gaia-5991903690661790464|Gaia DR3 5991903690661790464
16.188401|-41.022837|314.6431|#FFC28C|0.279|gaia-5993678817817355136|Gaia DR3 5993678817817355136
15.89191|-39.691077|315.1323|#FFBD87|0.221|gaia-5996395230005683328|Gaia DR3 5996395230005683328
16.174307|-39.708759|315.2301|#FFCA97|0.339|gaia-5996816652205773312|Gaia DR3 5996816652205773312
15.949731|-39.562051|315.7194|#FFEBD1|0.577|gaia-5996455462622800640|CD-39 10243
16.122231|-39.717677|316.0781|#FFC691|0.372|gaia-5996993055093614080|Gaia DR3 5996993055093614080
16.143761|-43.327343|316.176|#FFAE75|0.12|gaia-5991809579333481472|2MASS J16083755-4319353
16.135586|-39.162898|316.6978|#FFB881|0.12|gaia-5997080741148322816|Gaia DR3 5997080741148322816
16.113121|-41.146149|317.3502|#F5F1FE|0.12|gaia-5996622481002024960|Gaia DR3 5996622481002024960
15.834281|-40.517826|318.3286|#FFBD87|0.166|gaia-5995969822087848448|Gaia DR3 5995969822087848448
16.183407|-39.546531|318.4591|#FFDAAF|0.488|gaia-5997195090353269760|Gaia DR3 5997195090353269760
15.963455|-40.152008|318.5243|#FFB881|0.228|gaia-5996218071193669248|UCAC4 250-084758
16.087641|-40.014803|318.6222|#FFB57D|0.12|gaia-5996933127393131648|Gaia DR3 5996933127393131648
15.786254|-40.356904|318.6548|#FFB780|0.12|gaia-6008022050067731712|Gaia DR3 6008022050067731712
15.936792|-39.277302|319.3723|#FFB67F|0.12|gaia-5996509854085002880|Gaia DR3 5996509854085002880
16.06709|-43.826422|319.7637|#FFBF8A|0.243|gaia-5991461446469689728|Gaia DR3 5991461446469689728
16.301733|-43.196215|319.9268|#F9F2F4|0.12|gaia-5992430013126903296|Gaia DR3 5992430013126903296
15.792788|-40.235703|320.0573|#FFC18C|0.277|gaia-6008024833206473728|Gaia DR3 6008024833206473728
16.117872|-39.482942|320.6443|#FFBE88|0.186|gaia-5997046862445142784|Gaia DR3 5997046862445142784
15.792797|-40.234916|320.9705|#FFC38E|0.291|gaia-6008024833206473856|Gaia DR3 6008024833206473856
16.23702|-40.735366|321.1336|#FFB982|0.12|gaia-5993655487553849088|Gaia DR3 5993655487553849088
15.612599|-38.749803|321.3619|#FFF3E6|0.12|gaia-6009243263886937728|Gaia DR3 6009243263886937728
16.278697|-43.69185|321.525|#FFB47D|0.12|gaia-5990894540814068480|Gaia DR3 5990894540814068480
15.790392|-39.194057|321.8511|#FFC18B|0.221|gaia-6008652860501963264|Gaia DR3 6008652860501963264
16.142877|-40.921112|321.8837|#FFAB71|0.12|gaia-5996600044094974720|Gaia DR3 5996600044094974720
16.019852|-44.115393|321.9163|#FFB881|0.12|gaia-5994342510527608320|Gaia DR3 5994342510527608320
16.092229|-42.940473|321.949|#FFBD87|0.228|gaia-5991887816471779328|Gaia DR3 5991887816471779328
15.722801|-38.904574|322.9274|#FFB077|0.12|gaia-6009108745501293056|2MASS J15432207-3854163
15.820234|-38.748061|323.0905|#FFF0DD|0.624|gaia-6008689865940926464|HD 141182
16.044952|-39.300955|323.0905|#FDF4EC|0.12|gaia-5997730002745093504|Gaia DR3 5997730002745093504
15.757824|-41.302136|323.4167|#FFA96F|0.12|gaia-6007818777856464128|Gaia DR3 6007818777856464128
16.303343|-39.918232|323.6776|#FFB67F|0.12|gaia-5994168920808691072|Gaia DR3 5994168920808691072
15.572448|-39.34937|323.7428|#C8D6FF|0.894|gaia-6003218249404454400|HD 138564
15.881318|-40.820834|323.7754|#FFBA84|0.12|gaia-5996267239959611520|Gaia DR3 5996267239959611520
16.213947|-38.414926|324.1342|#FFAF77|0.12|gaia-5997534560254209152|Gaia DR3 5997534560254209152
16.244228|-42.771094|324.2973|#FFB67E|0.12|gaia-5993198331237500160|Gaia DR3 5993198331237500160
15.964633|-39.946014|324.3625|#FFBB85|0.12|gaia-5996224805702622336|Gaia DR3 5996224805702622336
16.197996|-38.697112|324.3951|#FFB27A|0.12|gaia-5997436909880784000|Gaia DR3 5997436909880784000
