# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (2, -2, -1), generated 2026-09-08.
# 1605 points.
23.164033|-25.944506|229.3205|#FFB780|0.12|gaia-2379964150354233728|LP 877-11
23.453502|-27.12002|229.4836|#FFD3A5|0.438|gaia-2332122574068365824|2MASS J23271245-2707112
23.865602|-25.723956|231.3101|#FFBF89|0.232|gaia-2337618762113038336|LP 879-27
23.399413|-26.437475|231.7667|#FFAB71|0.12|gaia-2380437043433330048|Gaia DR3 2380437043433330048
23.329219|-28.244688|231.7993|#FFB37B|0.12|gaia-2378488846268013056|Gaia DR3 2378488846268013056
23.97984|-28.166712|232.7126|#FFF0DE|0.593|gaia-2333359735104124032|CD-28 18422
23.994749|-25.549782|232.7126|#FFAA70|0.12|gaia-2334997560751676544|2MASS J23594112-2532589
23.532436|-25.83237|232.9409|#FFF1E0|0.633|gaia-2380717139725142400|HD 221388
23.906383|-30.212992|233.2344|#FFF0DD|0.6|gaia-2326806160469993728|CD-30 19734
23.502629|-26.877394|233.4954|#FFD0A0|0.41|gaia-2332138826224468736|Gaia DR3 2332138826224468736
23.238234|-26.168764|233.952|#FFD1A1|0.434|gaia-2379720947830622464|SCR J2314-2610
23.448122|-28.145547|233.9846|#FFB882|0.12|gaia-2330489597438081408|LEHPM 5831
23.031589|-26.271134|234.3107|#FFB982|0.145|gaia-2382698013002474752|Gaia DR3 2382698013002474752
23.502741|-26.876637|234.7347|#FFBA84|0.12|gaia-2332138830519893120|Gaia DR3 2332138830519893120
23.832341|-30.181021|234.8978|#FFC08A|0.156|gaia-2327029262547308544|Gaia DR3 2327029262547308544
23.97448|-27.663165|235.0283|#FFCB99|0.38|gaia-2333392170697128576|Gaia DR3 2333392170697128576
23.835076|-29.179179|235.1914|#FFBB84|0.145|gaia-2327861592849191808|NAME GR* 485B
23.313402|-29.736086|235.5828|#FFB982|0.12|gaia-2329883457293501568|Gaia DR3 2329883457293501568
23.458442|-28.730656|236.3003|#FFC28C|0.251|gaia-2330268767399555840|Gaia DR3 2330268767399555840
23.203781|-27.368574|237.768|#DAE2FF|0.12|gaia-2379201119352265472|LP 933-65
23.921794|-25.077485|237.8332|#FFC48F|0.248|gaia-2337999124417347328|LEHPM 6476
23.698231|-29.770246|237.9637|#FFB67E|0.12|gaia-2327585306192481536|Gaia DR3 2327585306192481536
23.20458|-27.352977|238.0942|#FFC08B|0.233|gaia-2379201158004269312|LP 933-66
23.670265|-25.765541|238.3225|#FFBD87|0.171|gaia-2332553140245091200|Gaia DR3 2332553140245091200
23.584491|-31.412223|238.9422|#FFC48F|0.257|gaia-2325885358137021184|G 275-69
22.83332|-28.713602|239.2031|#FFB178|0.12|gaia-6609347635046683392|Gaia DR3 6609347635046683392
23.835136|-29.179593|239.5292|#FFBB84|0.192|gaia-2327861592849191680|NAME GR* 485A
23.287954|-29.401172|239.7249|#FFCD9C|0.409|gaia-2377945442710841472|Gaia DR3 2377945442710841472
23.878549|-31.039752|240.312|#FFB077|0.12|gaia-2326367352252351872|SIPS J2352-3102
22.789028|-25.001195|240.8013|#FFB178|0.12|gaia-6623225090991638656|Gaia DR3 6623225090991638656
23.992483|-33.170897|240.8665|#FFAC73|0.12|gaia-2313147202396701312|2MASS J23593285-3310155
23.547835|-28.359977|241.421|#FFF0DE|0.626|gaia-2331749775202309888|HD 221505
23.469244|-31.378697|241.6166|#FFDBB1|0.484|gaia-2328586274090886656|CD-32 17537
23.034194|-26.513321|241.6819|#ADC3FF|0.168|gaia-2382502441666663168|Ton S 81
22.609095|-25.188407|241.7797|#FFC38F|0.245|gaia-6623729526311059712|Gaia DR3 6623729526311059712
23.493779|-25.251219|241.8123|#FFBF89|0.23|gaia-2380808781442922496|G 275-55
23.733532|-26.293164|241.845|#FFBC86|0.171|gaia-2331715724701811072|Gaia DR3 2331715724701811072
23.333426|-27.6708|241.9102|#FFC08A|0.228|gaia-2378588489509340544|GR* 385
23.343724|-30.280042|241.9428|#FFB983|0.12|gaia-2329619333984728576|Gaia DR3 2329619333984728576
22.918565|-24.72156|242.2037|#FFC18C|0.289|gaia-2383845769997715072|Gaia DR3 2383845769997715072
22.977534|-30.274123|242.2363|#FFB47C|0.12|gaia-6605776906611088896|Gaia DR3 6605776906611088896
23.920218|-32.883034|242.2363|#FFB67F|0.12|gaia-2313953870269609088|Gaia DR3 2313953870269609088
23.557917|-33.453674|242.269|#FFB47C|0.12|gaia-2325045430037524480|LEHPM 5931
23.533342|-26.308948|242.7256|#FFBB84|0.169|gaia-2332274963803275392|UCAC4 319-231671
22.556873|-27.518065|242.7908|#FCF3ED|0.12|gaia-6621152614652897920|Gaia DR3 6621152614652897920
22.664653|-27.263545|242.9213|#FFB178|0.12|gaia-6621056750982572288|Gaia DR3 6621056750982572288
22.458319|-25.464762|243.117|#FFBB85|0.184|gaia-6622396402822335360|Gaia DR3 6622396402822335360
23.001785|-30.072338|243.2474|#FFE8CA|0.536|gaia-6605876201959467136|CD-30 19386
23.683365|-33.195671|243.3127|#FFC28D|0.2|gaia-2324712591546842496|Gaia DR3 2324712591546842496
23.798254|-32.096331|243.4105|#FFE6C6|0.546|gaia-2326193427552145024|CD-32 17673
23.670316|-25.766289|243.6388|#FFB780|0.12|gaia-2332553135950416256|Gaia DR3 2332553135950416256
22.918439|-24.722068|243.6714|#FCF3ED|0.12|gaia-2383845735637567232|GALEX J225506.3-244318
22.315956|-24.217654|243.8345|#FFF1DF|0.602|gaia-6626511045915576576|HD 211653
23.687307|-32.715926|244.4216|#FFB982|0.12|gaia-2324761966490893184|SIPS J2341-3242
23.806454|-29.366511|244.5194|#FFB47D|0.12|gaia-2327879524337319424|Gaia DR3 2327879524337319424
23.996671|-26.659736|244.5194|#FFB077|0.12|gaia-2334588057095412352|LEHPM 6607
23.02616|-28.388887|245.3348|#FFC691|0.277|gaia-6606614768831333632|Gaia DR3 6606614768831333632
23.819956|-34.924059|245.4001|#D8D4C8|0.12|gaia-2312094424307450880|LEHPM 6258B
23.122602|-29.307904|245.9545|#FFB67F|0.12|gaia-6605605657675249408|Gaia DR3 6605605657675249408
22.918285|-28.923278|245.9871|#FFC996|0.347|gaia-6609194807225728256|Gaia DR3 6609194807225728256
23.683351|-33.196385|246.1502|#FFCD9B|0.382|gaia-2324712587251451264|Gaia DR3 2324712587251451264
22.702724|-29.00291|246.3785|#FFB27A|0.12|gaia-6608587150957838592|Gaia DR3 6608587150957838592
22.436291|-24.030442|246.6721|#FFBB84|0.212|gaia-6625828631447189760|Gaia DR3 6625828631447189760
23.833161|-28.43888|246.6721|#FFBE88|0.176|gaia-2328040950683627776|Gaia DR3 2328040950683627776
23.549914|-28.315949|246.7373|#FFAB72|0.12|gaia-2331750153158918400|Gaia DR3 2331750153158918400
23.819968|-34.924367|246.933|#FFC793|0.342|gaia-2312094424308214144|LEHPM 6258
23.01288|-25.789462|246.9656|#FFBD87|0.127|gaia-2382796286149218560|LP 877-46
23.49937|-23.948544|246.9982|#FFBC86|0.198|gaia-2381229275921094144|Gaia DR3 2381229275921094144
23.517285|-32.673751|247.0308|#FFB982|0.12|gaia-2325316975049623168|LP 986-69
23.861304|-27.300446|247.0308|#FFBA83|0.169|gaia-2334330328993003136|Gaia DR3 2334330328993003136
22.586775|-28.874852|247.1287|#FFB982|0.199|gaia-6608459302666020224|Gaia DR3 6608459302666020224
23.715258|-29.489249|247.3896|#FFBE88|0.228|gaia-2327688969523571840|LP 934-81
22.938459|-29.758059|247.5201|#FFCE9E|0.399|gaia-6606004333719357952|Gaia DR3 6606004333719357952
22.828024|-28.44503|247.5527|#DBE2FF|0.12|gaia-6609426082624597888|2QZ J224940.9-282643
