# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (0, -2, 1), generated 2026-09-08.
# 2121 points.
5.726835|-45.648046|144.1611|#FFBC86|0.12|gaia-4802050655593779456|Gaia DR3 4802050655593779456
5.624368|-43.818536|146.7378|#FFB780|0.12|gaia-4802512038160954112|Gaia DR3 4802512038160954112
5.853112|-46.642279|147.0965|#FFC28D|0.269|gaia-4801152663831514240|Gaia DR3 4801152663831514240
4.977248|-42.754639|147.8793|#FFB37B|0.12|gaia-4813298762625454976|2MASS J04583787-4245179
4.304428|-42.053908|149.9993|#FFC38E|0.314|gaia-4840422374452600064|2MASS J04181579-4203157
5.46362|-44.255369|150.2276|#FFA66B|0.12|gaia-4799605376093919872|2MASS J05274911-4415198
5.525411|-43.384423|150.2602|#FFB47D|0.173|gaia-4805574899598831232|SCR J0531-4323
5.981953|-42.265281|151.467|#FFC08A|0.248|gaia-4803801108171412608|APMPM J0559-4216
5.521096|-44.796155|153.2935|#FFBF8A|0.212|gaia-4799388944101770752|UCAC4 227-006459
5.986902|-46.595131|153.5218|#FFBA84|0.134|gaia-4801027010268268800|SIPS J0559-4635
4.509328|-44.000632|154.435|#FFDEB6|0.505|gaia-4791554232262084480|CD-44 1590
4.205179|-43.490549|154.6307|#FFBA83|0.136|gaia-4838776955301460480|Gaia DR3 4838776955301460480
4.509238|-43.995501|154.6307|#FFAB72|0.12|gaia-4791554442717279104|2MASS J04303302-4359452
5.064124|-43.479317|155.0221|#FFC590|0.293|gaia-4812461514583738752|2MASS J05035072-4328458
4.799942|-41.893003|155.6418|#FFE3C0|0.493|gaia-4815140444602248448|HD 30703B
4.66317|-42.599891|155.8701|#FFC08A|0.232|gaia-4815521047423847808|UCAC4 238-005020
5.925242|-47.997776|155.9027|#FFD9AE|0.472|gaia-4794873039391756416|CD-48 2049
4.79999|-41.888463|155.968|#FFB179|0.12|gaia-4815140444602248320|HD 30703C
4.799961|-41.892973|156.2289|#FFE3C1|0.545|gaia-4815140440307522432|HD 30703A
5.197601|-42.658977|157.1748|#FFB881|0.134|gaia-4812716639938468992|2MASS J05115130-4239337
3.956922|-39.923736|157.5988|#FFAB71|0.12|gaia-4843304022630269312|Gaia DR3 4843304022630269312
4.343726|-40.033229|157.664|#FFB57E|0.12|gaia-4841047206294554240|2MASS J04203734-4001591
5.377218|-48.023786|157.7618|#FFCA98|0.372|gaia-4797276503090806144|UCAC2 11008247
4.90457|-40.119929|157.9575|#FFE6C6|0.52|gaia-4816839499304416512|CD-40 1639
5.126402|-42.008298|158.3815|#FFA76C|0.12|gaia-4812970180447752832|2MASS J05073494-4200301
5.985663|-48.288285|158.4794|#FFAA70|0.12|gaia-4794827448314841472|2MASS J05590851-4817177
5.581987|-40.072263|158.7729|#FFB27A|0.12|gaia-4807982211588274176|2MASS J05345500-4004180
5.512239|-42.46382|158.936|#FFC894|0.381|gaia-4806189767117169280|UCAC2 13694562
5.516472|-50.012429|158.936|#FFC692|0.275|gaia-4796501970163945856|UCAC4 200-006213
5.707628|-50.47425|159.1969|#FFECD3|0.589|gaia-4793601557272771968|HD 38355
4.027341|-43.095882|159.5557|#FFBB85|0.142|gaia-4841626889440784768|UCAC4 235-003989
5.887217|-39.714496|159.7514|#FFB983|0.12|gaia-2883502508366500992|2MASS J05531395-3942540
4.03198|-42.893052|159.9471|#FFAA71|0.12|gaia-4842003953209804672|SIPS J0401-4253
4.340222|-42.021901|159.9471|#FFC894|0.34|gaia-4840037682821727872|Gaia DR3 4840037682821727872
5.8325|-39.545989|160.1754|#FFC28D|0.338|gaia-4805243259404635264|UCAC4 253-007663
5.068783|-41.331882|160.2406|#FFB078|0.12|gaia-4813800346086236032|Gaia DR3 4813800346086236032
5.420861|-42.68259|160.5342|#FFC793|0.342|gaia-4806512370700921856|PM J05252-4240
5.656975|-42.755782|160.8929|#FFC28D|0.34|gaia-4803022688295732992|ASAS J053925-4245.2
4.837826|-41.320555|160.9256|#F5F1FC|0.807|gaia-4815173945347069056|* nu. Cae
4.542074|-47.776736|161.0886|#FFAE75|0.12|gaia-4788285079251639552|SIPS J0432-4746
5.490838|-40.537851|161.3169|#FFBD87|0.179|gaia-4807185684133792384|2MASS J05292703-4032187
5.352667|-40.955845|161.3496|#FFBC86|0.128|gaia-4806949392212750848|Gaia DR3 4806949392212750848
5.776335|-45.082704|161.3822|#FFC08B|0.168|gaia-4802147034660245504|Gaia DR3 4802147034660245504
4.501275|-38.482846|161.5779|#FFAE75|0.12|gaia-4865580128209290880|Gaia DR3 4865580128209290880
3.71497|-41.331962|161.8714|#FFC793|0.335|gaia-4848950152277810688|LP 995-68
4.340293|-42.023693|162.165|#FFC895|0.371|gaia-4840037682821728000|UCAC4 240-004535
5.271636|-42.225626|162.3933|#FFBF89|0.253|gaia-4800816419433104768|1RXS J051617.8-421335
4.952306|-42.882693|162.5563|#FFC28D|0.271|gaia-4811805419676674176|Gaia DR3 4811805419676674176
4.834423|-42.086145|162.8499|#FFBE88|0.249|gaia-4815079662225121664|UCAC4 240-005335
4.562832|-45.190229|162.8825|#FFC18C|0.312|gaia-4790875077673493760|2MASS J04334610-4511249
