# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-2, -4, 0), generated 2026-09-08.
# 119 points.
11.354927|-71.194579|318.5895|#FFC08B|0.177|gaia-5228248850320966144|SCR J1121-7111
11.604646|-69.464318|321.1336|#FFB983|0.347|gaia-5234117008292638464|UCAC4 103-046417
11.916325|-70.135517|321.3619|#FFB47C|0.12|gaia-5233805232339885952|Gaia DR3 5233805232339885952
11.728734|-69.00217|322.112|#FFB47C|0.12|gaia-5234194631254867968|Gaia DR3 5234194631254867968
11.642034|-69.250508|322.1447|#FFBF8A|0.227|gaia-5234137662807143168|Gaia DR3 5234137662807143168
11.073257|-69.822717|324.3625|#FFBC85|0.324|gaia-5231643386314617216|UCAC4 101-037476
10.745001|-69.677672|324.8518|#FFB67F|0.12|gaia-5231486117486199552|2MASS J10444209-6940399
11.539561|-70.86097|324.8844|#FFDCB2|0.481|gaia-5233558220174905216|Gaia DR3 5233558220174905216
11.869959|-70.69887|324.9496|#FFB27A|0.137|gaia-5233432944572581760|2MASS J11521197-7041557
11.812134|-67.892866|324.9822|#FFCB98|0.363|gaia-5235669488682981248|Gaia DR3 5235669488682981248
11.545697|-68.534606|325.0801|#FFB47C|0.12|gaia-5234924049827641216|Gaia DR3 5234924049827641216
11.846081|-69.396673|325.3084|#FFBD87|0.251|gaia-5233971945793564928|Gaia DR3 5233971945793564928
11.83009|-67.755438|325.5693|#FFBD87|0.258|gaia-5235675639076786944|Gaia DR3 5235675639076786944
9.98983|-68.469639|326.4825|#FFC28D|0.267|gaia-5243275119820691328|Gaia DR3 5243275119820691328
9.805059|-68.302977|326.5478|#FFB67F|0.136|gaia-5244005023742454656|Gaia DR3 5244005023742454656
11.282435|-66.753928|326.8087|#D8D4C8|0.12|gaia-5235426015568523648|Gaia DR3 5235426015568523648
11.682293|-68.007081|327.461|#FFB881|0.12|gaia-5235796928946540416|Gaia DR3 5235796928946540416
11.337033|-71.587015|327.4936|#FFBD87|0.141|gaia-5228213219271365632|Gaia DR3 5228213219271365632
9.687429|-67.484016|327.7545|#FFB67E|0.12|gaia-5244292679172370432|Gaia DR3 5244292679172370432
11.034735|-70.442617|327.9176|#FFB179|0.12|gaia-5231521164420530432|Gaia DR3 5231521164420530432
11.991151|-70.123613|328.1133|#D8E0FF|0.12|gaia-5233886767979709824|Gaia DR3 5233886767979709824
11.890568|-71.155426|328.5699|#FFB57D|0.12|gaia-5233349416045094144|Gaia DR3 5233349416045094144
11.853404|-67.924258|328.6026|#FFB77F|0.12|gaia-5235660280252706688|Gaia DR3 5235660280252706688
11.049635|-70.278221|328.9613|#FFC18B|0.262|gaia-5231547385203507328|Gaia DR3 5231547385203507328
9.897215|-67.319869|329.5158|#F8F2F7|0.758|gaia-5245656009166629120|Gaia DR3 5245656009166629120
11.897059|-70.372826|329.5158|#FFB57E|0.12|gaia-5233777675828473984|Gaia DR3 5233777675828473984
11.595126|-70.207118|330.1681|#FFF4E7|0.707|gaia-5233696243236161280|Gaia DR3 5233696243236161280
10.447851|-66.720296|330.3312|#FFAF76|0.12|gaia-5245161740033324416|Gaia DR3 5245161740033324416
11.243556|-66.045601|331.5053|#FFC995|0.338|gaia-5239950712076705408|Gaia DR3 5239950712076705408
