# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (2, -1, 2), generated 2026-09-08.
# 424 points.
3.001966|-3.672878|284.1801|#F8F2F7|0.773|gaia-5186034132153035008|HD 18689
2.999465|-6.133077|289.2355|#FFEFDB|0.583|gaia-5180965486628250752|BD-06 582
3.059151|-5.504302|290.5075|#FFEBD2|0.579|gaia-5182605270782193792|BD-06 592
2.971935|-1.327071|292.7253|#FFC590|0.299|gaia-5187906566095404672|UCAC4 444-003790
2.908697|-4.441301|293.6386|#FFB27A|0.12|gaia-5184654893599727616|Gaia DR3 5184654893599727616
3.01782|-7.630655|294.454|#FFAF76|0.12|gaia-5179628647992060928|2MASS J03010417-0737505
2.940212|-11.562437|295.5629|#FFB881|0.12|gaia-5160459663489814912|Gaia DR3 5160459663489814912
3.087743|-12.08507|296.15|#FFEFDC|0.12|gaia-5159763977571618816|Gaia DR3 5159763977571618816
3.034728|-11.22844|296.5414|#FFB67F|0.12|gaia-5160720866221003008|Gaia DR3 5160720866221003008
2.905168|-0.855869|296.7045|#FFBE88|0.184|gaia-2497835645142616192|Gaia DR3 2497835645142616192
3.055292|-3.860982|296.8023|#FFC18C|0.245|gaia-5186049933337213568|Gaia DR3 5186049933337213568
3.093402|-11.406102|297.2915|#FFBC86|0.163|gaia-5159964092983449856|Gaia DR3 5159964092983449856
3.075656|-1.345333|297.4872|#FFBC86|0.158|gaia-5187763217267025920|2MASS J03043233-0120407
3.066949|-1.747518|298.4331|#D8D4C8|0.3|gaia-5186977989871124224|Gaia DR3 5186977989871124224
2.984855|-8.699673|298.8245|#FFDDB3|0.48|gaia-5179267733300553600|Gaia DR3 5179267733300553600
3.148496|-0.029215|299.0202|#FFBD87|0.236|gaia-3266433786657205376|2MASS J03085460-0001436
2.993601|-9.415903|299.3789|#D8D4C8|0.46|gaia-5179145726165175552|HD 18646B
3.01424|-2.174918|299.4768|#FFB67F|0.12|gaia-5187593274001060352|Gaia DR3 5187593274001060352
3.1182|-1.275065|299.5094|#FFC28C|0.272|gaia-3265468999563627904|UCAC4 444-004011
3.038298|-7.078087|299.5746|#FFC895|0.317|gaia-5180070827760568448|WT 1306
3.094071|-2.07943|299.7377|#FFBE88|0.168|gaia-5186906525910347136|Gaia DR3 5186906525910347136
2.83046|-6.638615|299.8029|#FFD3A4|0.424|gaia-5183698185340207872|Gaia DR3 5183698185340207872
2.846784|-4.603141|300.0965|#FFEEDA|0.603|gaia-5184611020509349632|BD-05 530
3.090805|-6.431583|300.1943|#FFAB72|0.12|gaia-5180235337892830976|2MASS J03052687-0625545
2.916808|-2.054425|300.5531|#FFB47C|0.12|gaia-5187458789985150848|Gaia DR3 5187458789985150848
