# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-3, 1, -3), generated 2026-09-08.
# 121 points.
15.009603|20.969492|305.1519|#FFB881|0.224|gaia-1261440042389102080|Gaia DR3 1261440042389102080
15.056215|19.159577|305.5433|#FFC08B|0.253|gaia-1212889628995664128|Gaia DR3 1212889628995664128
15.012955|23.114625|311.251|#FFBE88|0.157|gaia-1262819551525306624|LP 382-61
15.013145|23.10783|311.936|#FFC18C|0.223|gaia-1262819482805829760|LP 382-62
14.976929|22.984549|312.1643|#FFB780|0.12|gaia-1262802268576868480|Gaia DR3 1262802268576868480
14.929257|20.096105|315.5237|#FFDCB3|0.12|gaia-1237267206237360384|Gaia DR3 1237267206237360384
15.018867|21.807821|317.4806|#FFF4E9|0.12|gaia-1261927229119739776|Gaia DR3 1261927229119739776
15.054767|25.031921|317.6111|#FFC08B|0.23|gaia-1264789429685467136|2MASS J15031716+2501565
14.96245|18.986953|318.8831|#FFE7C8|0.89|gaia-1236944641308865408|HD 132296
15.041101|24.204948|318.9157|#FFE0BA|0.12|gaia-1264673637366153728|SDSS J150227.92+241220.0
15.083168|22.10103|319.4049|#FFF0DE|0.615|gaia-1261903795777975296|BD+22 2781
14.891927|19.685697|319.5028|#FFEFDA|0.59|gaia-1237241990485071104|TYC 1481-61-1
15.133937|23.721136|320.4486|#D8D4C8|0.343|gaia-1263671638677195264|Gaia DR3 1263671638677195264
15.222948|19.912083|320.7422|#FFBA84|0.131|gaia-1212444532945475584|LSPM J1513+1954
15.017701|22.939188|322.7317|#FFB881|0.12|gaia-1262813401131284480|Gaia DR3 1262813401131284480
15.083595|22.117912|323.0579|#FFB37B|0.12|gaia-1261903830137714304|Gaia DR3 1261903830137714304
15.136504|21.084996|323.3188|#FFE6C7|0.789|gaia-1213565004013402624|HD 134247
14.940937|24.862004|323.8081|#FFB77F|0.12|gaia-1266338847727512192|Gaia DR3 1266338847727512192
15.075504|25.314446|323.9059|#FFC08A|0.24|gaia-1264893127375768064|UCAC4 577-051131
14.963525|21.314143|324.1342|#FFB47D|0.12|gaia-1261519409088951296|Gaia DR3 1261519409088951296
14.814015|22.15129|324.9496|#FFBD88|0.14|gaia-1265513389372846720|NAME Qatar 6B
14.916225|18.387899|325.341|#FFBD87|0.212|gaia-1236804247417954816|UCAC4 542-054801
15.281875|19.423091|326.1238|#FFB37B|0.12|gaia-1212171643607162752|Gaia DR3 1212171643607162752
14.973955|23.732049|326.3847|#FFC490|0.29|gaia-1263190842857941760|Gaia DR3 1263190842857941760
15.239459|18.689709|326.4173|#FFCC9A|0.386|gaia-1211744453276059776|Gaia DR3 1211744453276059776
14.85511|17.885735|326.8413|#FFB780|0.12|gaia-1236399455340280064|Gaia DR3 1236399455340280064
15.020384|24.16031|326.9392|#FFC38E|0.228|gaia-1263185998134916224|Gaia DR3 1263185998134916224
15.132646|18.438085|327.2653|#FFB078|0.12|gaia-1211873680252109184|Gaia DR3 1211873680252109184
15.117289|19.14161|327.2979|#FFB077|0.12|gaia-1212664538349232384|Gaia DR3 1212664538349232384
14.858336|26.087466|327.8524|#FFB982|0.12|gaia-1267448770355827840|Gaia DR3 1267448770355827840
14.658824|17.970611|328.0481|#FFB47D|0.12|gaia-1235841315750138752|Gaia DR3 1235841315750138752
14.984618|22.932516|328.0807|#FFB982|0.137|gaia-1262821475670604416|Gaia DR3 1262821475670604416
15.053567|18.055481|328.1133|#FFB27A|0.12|gaia-1188557574111809920|Gaia DR3 1188557574111809920
15.066586|18.468835|328.2764|#FFC793|0.31|gaia-1188597843725406336|Gaia DR3 1188597843725406336
15.137589|22.074219|328.2764|#D8D4C8|0.228|gaia-1261818240028671872|Gaia DR3 1261818240028671872
15.100037|25.19562|329.1244|#FFB67F|0.12|gaia-1264862027516742528|Gaia DR3 1264862027516742528
14.941086|20.702177|329.5484|#FFCF9F|0.374|gaia-1261370498278299648|Gaia DR3 1261370498278299648
15.033447|24.972141|329.5484|#FFB47C|0.12|gaia-1264795614438347520|Gaia DR3 1264795614438347520
15.025637|21.803104|329.581|#B2C7FF|0.155|gaia-1261923724426167168|Gaia DR3 1261923724426167168
14.774722|22.312839|329.8746|#FFB279|0.12|gaia-1241564686089349248|Gaia DR3 1241564686089349248
15.088103|28.439764|330.005|#FFB078|0.12|gaia-1268885243642531712|Gaia DR3 1268885243642531712
14.980424|21.420584|330.7226|#FFF1E0|0.12|gaia-1261515663878133760|Gaia DR3 1261515663878133760
14.779876|18.69849|331.277|#FFC18C|0.12|gaia-1236736661812220160|2MASS J14464767+1841550
14.844549|21.692646|331.9946|#FFB982|0.12|gaia-1262437917910824832|Gaia DR3 1262437917910824832
14.633996|17.807321|332.3533|#FFD2A3|0.48|gaia-1235790703855522048|Gaia DR3 1235790703855522048
14.92177|24.021006|332.6143|#FFBC86|0.207|gaia-1266131452346920576|Gaia DR3 1266131452346920576
14.922457|29.475296|332.8426|#FFB27B|0.12|gaia-1281904255885988992|Gaia DR3 1281904255885988992
15.082263|24.285773|332.8426|#FFB178|0.12|gaia-1264510909646299776|Gaia DR3 1264510909646299776
15.178287|22.694437|332.9404|#FFC894|0.357|gaia-1263342644181843200|Gaia DR3 1263342644181843200
15.090818|18.779194|333.4297|#FFB57E|0.12|gaia-1212628701142701824|Gaia DR3 1212628701142701824
15.13179|24.852391|334.6364|#FFB078|0.12|gaia-1264650131011244416|Gaia DR3 1264650131011244416
15.373383|19.37122|335.3214|#FFB27A|0.12|gaia-1209215434797857024|Gaia DR3 1209215434797857024
15.115924|22.159038|336.1041|#FFB27A|0.12|gaia-1261810371649274368|Gaia DR3 1261810371649274368
15.270386|25.188386|337.9632|#FCF3EE|0.12|gaia-1264324847367179392|Gaia DR3 1264324847367179392
14.78283|20.930332|338.7134|#FFB178|0.12|gaia-1238276145594665600|Gaia DR3 1238276145594665600
15.358003|18.704742|339.594|#FFC692|0.12|gaia-1209150013856567168|Gaia DR3 1209150013856567168
15.343867|23.054983|340.2463|#FFE4C3|0.12|gaia-1215706405987189888|Gaia DR3 1215706405987189888
14.84264|21.974658|341.127|#FFB37C|0.12|gaia-1262498970875491456|Gaia DR3 1262498970875491456
14.72191|18.505023|341.3879|#FFBC86|0.12|gaia-1237378325633168256|Gaia DR3 1237378325633168256
15.000553|30.372703|341.551|#FFB67F|0.12|gaia-1288055916067301120|Gaia DR3 1288055916067301120
14.888928|31.696594|343.671|#FFB47C|0.12|gaia-1289177594025731840|Gaia DR3 1289177594025731840
14.970919|23.331835|343.9319|#FFBE88|0.12|gaia-1263034845350315648|Gaia DR3 1263034845350315648
14.678149|24.954265|344.1928|#FFC894|0.12|gaia-1267038510785367936|Gaia DR3 1267038510785367936
14.772187|22.979028|346.0845|#FFBA83|0.155|gaia-1265806611084398336|Gaia DR3 1265806611084398336
15.059374|26.933988|346.7042|#FFC894|0.352|gaia-1268620093837140608|Gaia DR3 1268620093837140608
15.055744|27.994209|347.7805|#FFB47C|0.12|gaia-1268843359121353088|Gaia DR3 1268843359121353088
14.86615|17.737542|349.7701|#FFF1E1|0.12|gaia-1236381927578385792|Gaia DR3 1236381927578385792
15.28315|26.849661|350.0963|#FFE4C2|0.12|gaia-1271253969645761408|Gaia DR3 1271253969645761408
14.729421|28.293976|350.2593|#FFB077|0.12|gaia-1280126925402253312|Gaia DR3 1280126925402253312
15.064904|16.992501|352.2163|#FFDFB9|0.6|gaia-1187599762045187200|Gaia DR3 1187599762045187200
14.753418|20.618223|353.6187|#FFBA83|0.12|gaia-1238287900920569600|Gaia DR3 1238287900920569600
14.939197|18.773916|353.7818|#FFCC9B|0.339|gaia-1236846578615966080|Gaia DR3 1236846578615966080
14.968485|31.97328|354.4341|#FFD1A2|0.12|gaia-1288540250939777152|Gaia DR3 1288540250939777152
15.407493|22.702899|356.1954|#FFE9CD|0.12|gaia-1215458393100577024|Gaia DR3 1215458393100577024
15.048133|16.928181|356.6846|#FFD9AE|0.12|gaia-1187577806171955712|Gaia DR3 1187577806171955712
15.162434|25.797124|356.9455|#FFEFDC|0.12|gaia-1265270397302463616|Gaia DR3 1265270397302463616
15.094204|27.5161|357.076|#FFC591|0.12|gaia-1268755501270464896|Gaia DR3 1268755501270464896
14.766148|31.175091|358.0871|#FFC48F|0.12|gaia-1283272662530870528|Gaia DR3 1283272662530870528
14.930509|19.981722|358.7068|#FFF0DE|0.12|gaia-1237265247732201984|Gaia DR3 1237265247732201984
14.593125|19.306639|359.3917|#F5F1FD|0.12|gaia-1239234374273769472|Gaia DR3 1239234374273769472
15.301033|21.173586|360.9246|#FFE8CC|0.12|gaia-1214885753701148288|Gaia DR3 1214885753701148288
14.791078|26.100188|361.5117|#FFB57D|0.12|gaia-1267546970488442880|Gaia DR3 1267546970488442880
14.997973|25.776387|361.8053|#FFD4A7|0.12|gaia-1267900390462360064|Gaia DR3 1267900390462360064
15.349194|26.349611|362.4902|#FFB47C|0.12|gaia-1270508883020394496|Gaia DR3 1270508883020394496
15.443986|25.599139|363.3708|#FFC894|0.12|gaia-1270167514720501504|Gaia DR3 1270167514720501504
14.600611|17.077869|364.0231|#FFDCB2|0.12|gaia-1235316466451193984|Gaia DR3 1235316466451193984
14.658884|28.776696|364.0884|#FFE7C8|0.12|gaia-1280939674949516928|Gaia DR3 1280939674949516928
15.300417|29.36314|364.5776|#FFC38E|0.12|gaia-1275138509866963456|Gaia DR3 1275138509866963456
15.312261|19.738636|364.9038|#FFBF89|0.12|gaia-1212299667993573248|Gaia DR3 1212299667993573248
14.784268|30.155553|365.4908|#FFCF9F|0.12|gaia-1282607148758989184|Gaia DR3 1282607148758989184
14.868197|31.26795|365.5561|#FFCA96|0.12|gaia-1283157561706186624|Gaia DR3 1283157561706186624
15.208418|30.144245|367.3499|#FFBB85|0.12|gaia-1275464858662168576|Gaia DR3 1275464858662168576
14.9003|18.205232|367.6109|#FFC08B|0.12|gaia-1236425534381185536|Gaia DR3 1236425534381185536
14.983232|26.423833|369.4699|#FFC08A|0.12|gaia-1268258522014948352|Gaia DR3 1268258522014948352
15.154988|22.684477|369.7635|#FFECD3|0.12|gaia-1263351367259489920|Gaia DR3 1263351367259489920
14.912003|18.902557|371.0355|#FFC28D|0.12|gaia-1236860386935443968|Gaia DR3 1236860386935443968
14.567446|21.194893|371.0681|#FFBC86|0.12|gaia-1241154804476508928|Gaia DR3 1241154804476508928
14.536768|25.227463|371.166|#FFB881|0.12|gaia-1255294936325988608|Gaia DR3 1255294936325988608
15.481915|25.180175|371.2312|#FFCF9E|0.12|gaia-1222077212583468928|Gaia DR3 1222077212583468928
14.970012|18.83942|373.3186|#FFB37B|0.12|gaia-1188900999696878336|Gaia DR3 1188900999696878336
15.283428|21.262549|374.982|#FFCC9A|0.29|gaia-1214879160926601856|Gaia DR3 1214879160926601856
15.491972|16.962402|374.982|#FFBE89|0.12|gaia-1207765144600572032|Gaia DR3 1207765144600572032
14.634785|26.421085|375.2429|#FFBB85|0.136|gaia-1279473682351846016|Gaia DR3 1279473682351846016
14.756142|27.069955|375.6017|#D8D4C8|0.12|gaia-1279751996232020480|Gaia DR3 1279751996232020480
15.096043|18.357399|376.4171|#B9CCFF|0.12|gaia-1212597601284165120|Gaia DR3 1212597601284165120
15.075884|28.342636|376.5475|#FFBD86|0.12|gaia-1268878062457708288|Gaia DR3 1268878062457708288
14.512576|29.496494|376.7106|#FFE1BC|0.12|gaia-1284189144126273536|Gaia DR3 1284189144126273536
15.045573|21.846785|376.9715|#FFBB85|0.12|gaia-1261883794115310720|Gaia DR3 1261883794115310720
15.314142|29.918066|377.2977|#FFCC9B|0.154|gaia-1275302856793223680|Gaia DR3 1275302856793223680
14.659|20.547265|377.7869|#FFBC85|0.12|gaia-1240908582590831232|Gaia DR3 1240908582590831232
14.554052|23.05169|379.7439|#FFF2E3|0.12|gaia-1242782871958117504|Gaia DR3 1242782871958117504
14.948163|22.788959|379.8091|#FFB57E|0.12|gaia-1262982824706001280|Gaia DR3 1262982824706001280
14.59468|19.835262|380.0048|#FFC590|0.12|gaia-1239312164721408640|Gaia DR3 1239312164721408640
15.028575|29.72969|380.4614|#FFE5C4|0.12|gaia-1275950189966107008|Gaia DR3 1275950189966107008
14.414325|23.128744|381.1137|#FCF3EF|0.12|gaia-1254571217156404864|Gaia DR3 1254571217156404864
14.721953|23.864659|381.1137|#FFEAD0|0.12|gaia-1266670968957724544|Gaia DR3 1266670968957724544
14.430631|24.641733|381.2116|#FFE7C9|0.12|gaia-1255567031093361408|Gaia DR3 1255567031093361408
15.728493|18.948133|381.6356|#D8D4C8|0.12|gaia-1197915311417122432|Gaia DR3 1197915311417122432
14.865775|20.421312|382.2553|#D8D4C8|0.3|gaia-1238081772556807424|Gaia DR3 1238081772556807424
15.378965|19.641368|383.4294|#FFEFDB|0.12|gaia-1213723638629766272|Gaia DR3 1213723638629766272
