# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-3, -2, 1), generated 2026-09-08.
# 1072 points.
10.272358|-23.871076|253.6844|#FFC28C|0.27|gaia-5473846109771012736|Gaia DR3 5473846109771012736
10.293549|-23.940909|255.674|#FFB57E|0.12|gaia-5473647888441747072|Gaia DR3 5473647888441747072
10.272369|-23.870856|257.3374|#D8D4C8|0.266|gaia-5473846109771974144|Gaia DR3 5473846109771974144
9.997941|-23.315547|257.5331|#FFE6C6|0.538|gaia-5660658907766713216|TYC 6604-1577-1
10.26294|-28.814638|259.9792|#FFC18B|0.181|gaia-5462616316481652736|LP 903-42 A
10.271647|-23.849414|259.9792|#FFB57E|0.12|gaia-5473846178491449856|2MASS J10161789-2350569
10.110988|-22.866613|260.762|#FFC692|0.341|gaia-5665976725819376128|Gaia DR3 5665976725819376128
10.114285|-22.730846|260.9251|#FFC38E|0.261|gaia-5666031392162985472|Gaia DR3 5666031392162985472
10.110966|-22.865989|261.1208|#FFC692|0.327|gaia-5665976730114029312|Gaia DR3 5665976730114029312
10.262146|-28.982138|261.2186|#EDEDFF|0.12|gaia-5462605321365453312|GALEX J101543.6-285854
10.309551|-22.954379|261.447|#FFAE75|0.12|gaia-5474005465942462080|Gaia DR3 5474005465942462080
10.262438|-26.692459|261.5774|#FFC895|0.325|gaia-5465961786767278848|Gaia DR3 5465961786767278848
10.267109|-27.45725|261.7079|#FFCE9D|0.402|gaia-5465851796948438400|Gaia DR3 5465851796948438400
10.270527|-26.43345|261.7079|#FFC18B|0.23|gaia-5472158565581969152|Gaia DR3 5472158565581969152
9.747544|-22.449928|261.9362|#FFF4E9|0.637|gaia-5663812027940875904|HD 84457
10.208705|-27.791439|262.2297|#FFD8AC|0.461|gaia-5465792427616898048|UCAC2 20383325
9.759345|-23.762028|262.6863|#FFB77F|0.12|gaia-5663391228521545216|Gaia DR3 5663391228521545216
9.940245|-22.925577|262.9147|#FFBC86|0.149|gaia-5660911039526690304|Gaia DR3 5660911039526690304
10.082508|-28.808965|263.0125|#FFAD74|0.12|gaia-5465429447044313984|2MASS J10045708-2848319
10.035303|-22.820333|263.306|#FFB77F|0.12|gaia-5666684162767307520|Gaia DR3 5666684162767307520
10.151397|-23.768267|263.6322|#FFAF76|0.12|gaia-5665593722111074944|Gaia DR3 5665593722111074944
9.966136|-28.044617|264.0562|#FFB881|0.12|gaia-5465019917619460864|Gaia DR3 5465019917619460864
10.251968|-26.270304|264.1867|#FFF0DF|0.597|gaia-5472177772675718272|CD-25 7874
10.197229|-30.345965|264.2519|#FFC08A|0.12|gaia-5461869400193596160|Gaia DR3 5461869400193596160
9.789908|-24.111296|264.3824|#FFB179|0.12|gaia-5660318364104530176|Gaia DR3 5660318364104530176
10.129539|-27.326817|264.5454|#FFCC9A|0.384|gaia-5466055210895560576|UCAC4 314-061349
9.802758|-22.269606|264.7411|#FFCB99|0.386|gaia-5664136319446809856|Gaia DR3 5664136319446809856
10.13968|-24.108689|264.839|#FFB57D|0.12|gaia-5665569532855320192|Gaia DR3 5665569532855320192
9.888485|-22.849766|265.4261|#FFB57D|0.12|gaia-5660880180186981888|Gaia DR3 5660880180186981888
9.81545|-25.627753|265.4913|#FFBD87|0.195|gaia-5658467718533064832|Gaia DR3 5658467718533064832
10.188226|-27.242267|266.2741|#FFEBD1|0.582|gaia-5466019476767720448|CD-26 7729
10.302762|-27.191933|266.6002|#FFEBD1|0.714|gaia-5465873276080129792|HD 89370
9.702317|-23.709302|266.9916|#D8D4C8|0.466|gaia-5663566325748643968|HD 84083B
9.80277|-22.26968|266.9916|#FFCC99|0.388|gaia-5664136319447717888|Gaia DR3 5664136319447717888
9.843757|-25.349138|267.0895|#FFEACE|0.56|gaia-5659933466314188800|CD-24 8510
10.179047|-22.930108|267.6765|#FFB077|0.12|gaia-5665791389389305600|Gaia DR3 5665791389389305600
10.302853|-27.192599|267.8396|#FFC48F|0.249|gaia-5465873276080125824|HD 89370B
10.093176|-27.501466|268.1005|#FFC38E|0.219|gaia-5466401247821363712|Gaia DR3 5466401247821363712
9.968935|-24.338706|268.3615|#FFEFDA|0.12|gaia-5659745076163832576|Gaia DR3 5659745076163832576
9.729936|-25.957428|268.655|#FFF2E4|0.646|gaia-5658541042214701568|HD 84314
10.153148|-32.769526|268.9485|#FFE4C2|0.522|gaia-5459292664631483264|LP 903-62
10.167215|-29.058268|269.6335|#FFE7C9|0.609|gaia-5465266929778468352|CD-28 7948
10.182219|-31.347567|269.927|#FFBE89|0.159|gaia-5460251988525865344|Gaia DR3 5460251988525865344
9.797615|-22.333315|270.0901|#FFB47C|0.12|gaia-5664147378987573248|Gaia DR3 5664147378987573248
10.167325|-29.061189|271.1664|#FFB37B|0.12|gaia-5465266856763738624|Gaia DR3 5465266856763738624
9.883694|-27.739951|271.199|#FFB982|0.12|gaia-5657231180268169728|Gaia DR3 5657231180268169728
9.843727|-25.348406|271.46|#D8D4C8|0.32|gaia-5659933470611549568|CD-24 8510B
9.831144|-27.361818|271.9166|#FFB37B|0.12|gaia-5657410812978695552|Gaia DR3 5657410812978695552
9.732837|-26.892091|271.9492|#FFDFB8|0.562|gaia-5658234033654557184|TYC 6610-353-1
10.106138|-26.36056|271.9818|#FFC18C|0.281|gaia-5466911077618716544|UCAC4 319-061533
9.805791|-26.941305|272.1775|#FFC08B|0.209|gaia-5657485270533113856|Gaia DR3 5657485270533113856
9.736354|-24.306955|272.308|#FFBA83|0.12|gaia-5663299213142310400|Gaia DR3 5663299213142310400
9.572128|-21.727354|272.4058|#FFB982|0.12|gaia-5676801112852233088|Gaia DR3 5676801112852233088
10.319006|-28.470592|272.5689|#FFD4A6|0.491|gaia-5462728329229010176|1RXS J101909.2-282811
9.883405|-26.962423|272.7646|#B3C8FF|0.156|gaia-5657351404992422784|GALEX J095300.2-265744
9.572273|-21.728686|272.9603|#FFBC86|0.207|gaia-5676801112852232960|Gaia DR3 5676801112852232960
10.113863|-29.966758|273.0907|#FFF4E8|0.658|gaia-5463620720353380352|HD 87794
9.694695|-21.963737|273.2864|#FFBF8A|0.187|gaia-5664629519132319104|LP 846-26 A
10.089857|-23.064391|273.3517|#FFC48F|0.213|gaia-5665925808981829504|Gaia DR3 5665925808981829504
10.179531|-22.927804|273.4169|#FFC08B|0.221|gaia-5665791393685276800|Gaia DR3 5665791393685276800
9.857787|-28.084992|273.6452|#C4D3FF|0.12|gaia-5657137034585198336|Gaia DR3 5657137034585198336
10.197094|-32.923812|273.8083|#FFC38E|0.296|gaia-5459249199562968448|Gaia DR3 5459249199562968448
9.915403|-29.538388|273.9061|#FFD9AE|0.458|gaia-5464627357608869120|Gaia DR3 5464627357608869120
9.898168|-29.181094|274.1671|#FFBA83|0.12|gaia-5464839112380268544|2MASS J09535344-2910527
9.608414|-23.981822|274.428|#FFB67F|0.12|gaia-5662760448149341696|Gaia DR3 5662760448149341696
9.855599|-28.242707|274.8194|#FFBB84|0.148|gaia-5657099891708046720|Gaia DR3 5657099891708046720
9.557214|-22.863643|274.8846|#D4DDFF|0.902|gaia-5663166996869197312|HD 82747
9.770943|-22.424372|274.9498|#FEF4EB|0.638|gaia-5663768223570551168|HD 84668
9.972035|-25.903605|275.1129|#FFAE76|0.12|gaia-5658999744719499648|SIPS J0958-2554
10.319995|-30.022222|275.5695|#FFB078|0.12|gaia-5461551950570669696|2MASS J10191196-3001195
9.883707|-27.740078|275.6348|#FFB882|0.12|gaia-5657231180266979456|Gaia DR3 5657231180266979456
10.234519|-33.08825|275.7652|#FFB27A|0.12|gaia-5459047233019597184|Gaia DR3 5459047233019597184
10.084974|-30.245213|275.8304|#D8D4C8|0.12|gaia-5463586910371045504|HD 87558C
9.917236|-21.529484|276.1892|#FFD3A4|0.472|gaia-5670106014751370240|TYC 6057-1030-1
9.876534|-26.999442|276.2218|#FFB982|0.12|gaia-5657349515206835712|Gaia DR3 5657349515206835712
10.278869|-23.925594|276.5806|#FFB179|0.12|gaia-5473657199929447936|Gaia DR3 5473657199929447936
9.808521|-23.032187|276.8415|#FFB47C|0.12|gaia-5663533679700585088|Gaia DR3 5663533679700585088
10.341564|-24.364519|276.9068|#FFBA83|0.12|gaia-5472845519831190784|Gaia DR3 5472845519831190784
