# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (2, 3, 0), generated 2026-09-08.
# 8 points.
0.812643|55.671067|366.0453|#FFBA83|0.12|gaia-423695985438202880|Gaia DR3 423695985438202880
0.538855|54.271014|370.1875|#FFC18B|0.12|gaia-418068337025349120|Gaia DR3 418068337025349120
1.198826|54.761748|374.4275|#FFC28D|0.12|gaia-411586892073928192|Gaia DR3 411586892073928192
1.16627|54.5803|375.83|#FFF0DF|0.12|gaia-411206117454909440|Gaia DR3 411206117454909440
0.896448|55.645832|377.1672|#FFC48F|0.12|gaia-423656918412721024|Gaia DR3 423656918412721024
0.910284|56.737741|377.3303|#FFD4A7|0.263|gaia-423812808547532416|Gaia DR3 423812808547532416
0.151411|52.77193|378.7002|#FFC28D|0.12|gaia-395973655160240896|Gaia DR3 395973655160240896
0.007751|57.608294|380.8202|#FFE1BC|0.12|gaia-422596783039597056|Gaia DR3 422596783039597056
