# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (0, -1, -1), generated 2026-09-08.
# 2238 points.
18.830586|-23.837097|9.7195|#FFBB85|0.12|gaia-4075141768785646848|CD-23 14742
23.100261|-35.847164|10.861|#FFC793|0.315|gaia-6553614253923452800|HD 217987
22.058161|-56.797255|11.8721|#FFDDB4|0.499|gaia-6412595290592307840|* eps Ind
22.071764|-56.793812|12.0678|#FF9F63|0.12|gaia-6412596012146801152|* eps Ind B
21.286335|-38.872456|12.9484|#FFCC9A|0.385|gaia-6583272171336048640|V* AX Mic
18.753203|-63.960567|13.0789|#FF9F63|0.12|gaia-6439125097427143808|SCR J1845-6357
22.888274|-14.266689|15.2315|#FFBB85|0.19|gaia-2603090003484152064|BD-15 6290
21.559417|-49.01263|16.21|#FFC490|0.288|gaia-6562924609150908416|HD 204961
20.875742|-16.974559|18.33|#FFBA84|0.128|gaia-6882963066420161664|LP 816-60
19.346941|-45.571106|19.2758|#FFB881|0.12|gaia-6663600360560306560|L 347-14
20.186818|-36.108216|19.602|#FFE6C7|0.528|gaia-6697578465310949376|HD 191408
20.146336|-66.187091|19.8955|#FFEACF|0.659|gaia-6427464123776727168|* del Pav
20.231826|-45.16473|20.0912|#FFCB98|0.362|gaia-6673000841376349696|HD 191849
23.586471|-2.392799|23.418|#FFB078|0.12|gaia-2640434056928150400|G 157-77
22.385373|-17.610508|23.5811|#FFB57D|0.12|gaia-2595284016771502080|L 788-34
22.940129|-31.566269|24.7879|#FFDCB2|0.486|gaia-6604147121141267712|V* TW PsA
22.041795|-37.081939|25.0162|#FFBC86|0.151|gaia-6575069780231675264|L 499-56
22.801356|-24.369627|25.0488|#FFB982|0.12|gaia-6623351805412369024|* alf PsA C
18.085608|-3.032798|25.2445|#FFC793|0.302|gaia-4177731838628465408|HD 165222
18.125598|-15.964617|25.9947|#FFB67F|0.12|gaia-4145870293808914688|G 154-44
23.004189|-22.524089|26.8427|#FFCF9E|0.409|gaia-2396530698208685312|HD 217357
22.898904|-6.78483|27.8538|#FFD9AE|0.12|gaia-2611561706216413696|EGGR 453
22.928098|-75.463377|28.0494|#FFC18B|0.26|gaia-6378584028690858496|L 49-19
20.255244|-27.033781|28.7344|#FFE7C9|0.557|gaia-6847167606385195648|HD 192310
