# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (3, -1, -1), generated 2026-09-08.
# 526 points.
23.8322|-2.990493|301.4337|#FFB27A|0.12|gaia-2447621494562508672|2MASS J23495597-0259257
23.912957|-0.265938|301.7925|#FFBB84|0.139|gaia-2642044738384584576|Gaia DR3 2642044738384584576
23.716582|-3.949345|301.9882|#FFB881|0.12|gaia-2447116170186450560|LP 703-53
23.618594|-1.473016|302.3143|#FFD09F|0.427|gaia-2640925293811868672|Gaia DR3 2640925293811868672
23.789858|-3.902915|302.6731|#FCF3EF|0.686|gaia-2447248897559835648|HD 223178
23.602083|-4.682134|302.7383|#FFBE88|0.248|gaia-2633120930213811584|Gaia DR3 2633120930213811584
23.944275|-0.809051|302.7383|#FFC792|0.334|gaia-2449807431053931264|Gaia DR3 2449807431053931264
23.706075|-1.501443|303.1624|#F8F2F7|0.744|gaia-2640222774604420736|HD 222634
23.690265|-6.242135|303.7168|#FFC591|0.327|gaia-2440541640407539456|Gaia DR3 2440541640407539456
23.866696|-3.614914|304.2061|#B0C5FF|0.173|gaia-2447341604429683200|PB 8027
23.899753|-0.348131|304.5322|#FFB780|0.12|gaia-2642049548747908736|Gaia DR3 2642049548747908736
23.813984|-8.805943|304.5648|#FFCE9D|0.42|gaia-2435996736079111168|UCAC3 163-309246
23.684212|-3.095522|304.6301|#FFB982|0.12|gaia-2639760502977834112|Gaia DR3 2639760502977834112
23.444419|-5.232046|304.7279|#FCF3EE|0.752|gaia-2632884844451524608|HD 220785
23.943192|-0.680158|304.891|#FFC48F|0.256|gaia-2641968940801777920|Gaia DR3 2641968940801777920
23.516114|-6.573904|304.9888|#FFE9CE|0.558|gaia-2440331736765836160|BD-07 6034
23.703723|-0.20622|305.1193|#FFB57E|0.12|gaia-2642618404279904768|Gaia DR3 2642618404279904768
23.995495|-1.223931|305.7064|#FFCE9D|0.409|gaia-2449723146615771520|Gaia DR3 2449723146615771520
23.657529|-6.525487|306.0651|#FFE7CA|0.542|gaia-2440439763783193984|TYC 5257-1114-1
23.360622|-1.062442|306.1304|#D8D4C8|0.12|gaia-2643996092349907840|PHL 2249
23.547008|-8.315529|306.1304|#FFB47C|0.12|gaia-2439075922687562880|Gaia DR3 2439075922687562880
23.335754|-1.022668|306.1956|#D8D4C8|0.12|gaia-2644744825409808640|2MASS J23200865-0101198
23.909616|-1.572619|306.3913|#FFB67F|0.12|gaia-2449367317165944448|Gaia DR3 2449367317165944448
23.927139|-8.832331|306.587|#FFB37C|0.12|gaia-2435247693783356544|Gaia DR3 2435247693783356544
23.995458|-1.223148|306.6196|#FFD0A0|0.444|gaia-2449723146615771136|UCAC3 178-294903
23.995488|-7.677648|306.6848|#D5DEFF|0.12|gaia-2441483303397892608|GALEX J235943.7-074039
23.476447|-7.362299|307.011|#FFC38E|0.227|gaia-2440137707323187584|Gaia DR3 2440137707323187584
23.931603|-1.978378|307.011|#FFBA84|0.193|gaia-2449291519583141760|ATO J358.9740-01.9783
23.871475|-11.753862|307.1415|#FFBE88|0.177|gaia-2422208383526058112|Gaia DR3 2422208383526058112
23.320616|-3.603467|307.5328|#FFF0DF|0.12|gaia-2637042196700093056|SDSS J231914.16-033612.2
23.474486|-0.198654|307.5655|#FFD5A7|0.437|gaia-2644483382158822784|Gaia DR3 2644483382158822784
23.335757|-1.022153|307.6633|#FFB881|0.12|gaia-2644744829703596544|Gaia DR3 2644744829703596544
23.728878|-7.808495|307.7285|#FFBE88|0.205|gaia-2439316956252914176|Gaia DR3 2439316956252914176
23.992064|-4.3715|307.7612|#FFB982|0.177|gaia-2447737531695092736|Gaia DR3 2447737531695092736
23.535741|-3.02845|307.8264|#FAF3F2|0.707|gaia-2640292735324146304|HD 221425
23.179507|-1.488514|307.859|#FFB881|0.12|gaia-2638898275406795264|Gaia DR3 2638898275406795264
23.420362|-4.07677|307.9569|#FFC692|0.371|gaia-2634141891184546304|UCAC4 430-121238
23.383433|-9.322081|308.3809|#FFD7AA|0.12|gaia-2437839762380358528|Gaia DR3 2437839762380358528
23.75462|-11.414624|308.4135|#F8F2F7|0.12|gaia-2432976583796174208|GALEX J234516.6-112451
23.470317|-4.671201|308.5439|#FFBC86|0.19|gaia-2633286166195504896|Gaia DR3 2633286166195504896
23.838087|-12.2857|308.5765|#FFE7C9|0.587|gaia-2422162719433676032|BD-13 6469
23.589495|-10.301881|308.6418|#FFB982|0.12|gaia-2434143238647912960|Gaia DR3 2434143238647912960
23.646771|-7.321887|308.8375|#FFC591|0.339|gaia-2439619184511385728|UCAC4 414-144106
23.752408|-3.488051|308.8701|#FFB983|0.12|gaia-2447512612847102336|Gaia DR3 2447512612847102336
23.995847|-7.679002|308.9353|#FFE3C0|0.548|gaia-2441483303397892736|BD-08 6223
