# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (-1, 0, 3), generated 2026-09-08.
# 534 points.
6.295236|1.804996|302.2491|#FFC894|0.335|gaia-3124428801917269120|Gaia DR3 3124428801917269120
6.134355|5.355811|302.347|#FFC38E|0.285|gaia-3318495902753644160|LSPM J0608+0521E
6.437583|1.015895|302.5753|#FFBD86|0.206|gaia-3123427043744131072|2MASS J06261519+0100575
6.17711|2.747615|302.7057|#FFBF89|0.183|gaia-3316926143745776128|Gaia DR3 3316926143745776128
6.295192|1.807637|302.8362|#FFBC85|0.168|gaia-3124428797619935360|Gaia DR3 3124428797619935360
6.020485|3.370952|302.9993|#FFC692|0.403|gaia-3316550797963528576|UCAC4 467-013766
6.138641|3.583705|303.0319|#FFB780|0.12|gaia-3317264724607837696|Gaia DR3 3317264724607837696
6.455668|2.908346|303.0319|#FFE2BF|0.968|gaia-3124311910086822912|HD 45415
6.138541|3.565615|303.2928|#FFCE9D|0.401|gaia-3317264548512338816|Gaia DR3 3317264548512338816
6.305777|7.184695|303.4559|#FFBF8A|0.254|gaia-3325008172686616320|Gaia DR3 3325008172686616320
6.006026|2.424972|303.4885|#FFBA83|0.12|gaia-3315587969374777344|Gaia DR3 3315587969374777344
6.072962|4.002209|303.6516|#FFB67F|0.12|gaia-3318100697040594944|LSPM J0604+0400
6.03168|7.460314|303.9125|#FFBB85|0.145|gaia-3322377316237804928|LSPM J0601+0727
6.100776|7.044431|304.043|#FFCD9C|0.419|gaia-3322102747568623232|Gaia DR3 3322102747568623232
6.553104|0.80724|304.2387|#FFC08B|0.223|gaia-3120555359889922560|Gaia DR3 3120555359889922560
6.484845|4.12715|304.4344|#FFB37B|0.12|gaia-3131182891391110912|Gaia DR3 3131182891391110912
6.087822|4.804314|304.6301|#FFCB99|0.403|gaia-3318356436574781312|Gaia DR3 3318356436574781312
6.386175|5.90603|304.6301|#FFBF8A|0.12|gaia-3323886494732537728|Gaia DR3 3323886494732537728
6.104835|0.000336|304.9562|#FFC692|0.308|gaia-3122354263992626432|Gaia DR3 3122354263992626432
6.345197|5.27823|305.1193|#EDEDFF|0.796|gaia-3323733357671591296|HD 44195
6.27734|1.847914|305.1845|#FFBE88|0.173|gaia-3124478967135744000|Gaia DR3 3124478967135744000
6.252144|5.388317|305.5107|#FFB780|0.12|gaia-3317978097200054016|Gaia DR3 3317978097200054016
