# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Gaia Catalogue of Nearby Stars, sector (1, -2, 0), generated 2026-09-08.
# 1251 points.
0.156896|-45.748222|144.3568|#FFE2BE|0.971|gaia-4990516294443333504|* eps Phe
0.435013|-43.015772|146.803|#FFAC73|0.12|gaia-4992650412152268544|2MASS J00260619-4300556
0.361248|-47.177628|148.6947|#FFC792|0.322|gaia-4977562531344161408|HD 1762B
0.361152|-47.177277|149.2818|#FFE2BE|0.527|gaia-4977562535642409728|HD 1762
1.359548|-42.647405|150.4233|#FFA86D|0.12|gaia-4983880600035067136|Gaia DR3 4983880600035067136
0.045842|-47.072025|150.7821|#FFAD74|0.12|gaia-4990092638868946176|Gaia DR3 4990092638868946176
0.392008|-44.391942|151.7606|#FFBD87|0.129|gaia-4990827181355926528|LP 989-13
0.695476|-47.859912|151.9563|#FFB881|0.12|gaia-4975194595614406272|Gaia DR3 4975194595614406272
0.408998|-45.468981|152.0867|#FFAA70|0.12|gaia-4980155901316711424|2MASS J00243213-4528049
1.254492|-45.744814|152.3476|#FFC08B|0.189|gaia-4934904714297810304|L 293-25
0.781335|-44.03004|152.8369|#FFC28D|0.269|gaia-4979767262612500864|Gaia DR3 4979767262612500864
1.036008|-41.980434|152.8369|#FFBC86|0.17|gaia-4986276508887892992|Gaia DR3 4986276508887892992
0.578653|-41.040986|153.4566|#FFC793|0.12|gaia-4993984390339643264|2MASS J00344300-4102266
1.342356|-41.285421|153.4892|#FFAE75|0.12|gaia-4984959259597815168|SIPS J0120-4117
0.376522|-48.542628|153.5544|#FFC18C|0.165|gaia-4977192962296508160|APMPM J0023-4833
0.50771|-46.183644|153.7501|#FFC28D|0.311|gaia-4979128240198260224|L 290-34
0.909919|-42.262026|154.3698|#FFBD87|0.205|gaia-4986031970629390976|LP 990-17
0.23493|-44.159121|155.5766|#FFAC72|0.12|gaia-4991763278067495680|2MASS J00140562-4409322
0.857266|-43.589613|155.7397|#FFF4E8|0.12|gaia-4985622780504009216|Gaia DR3 4985622780504009216
0.857463|-43.590482|155.8049|#FFE8CB|0.533|gaia-4985622780505934464|HD 4989
0.073705|-47.067886|156.1963|#FFE8CC|0.526|gaia-4990101400602203904|HD 225208
1.377346|-41.294735|156.8812|#FFB881|0.121|gaia-4984292921191944704|LP 991-12
0.208726|-41.307654|157.1748|#FFC793|0.31|gaia-4996217326656980480|Gaia DR3 4996217326656980480
0.205117|-43.524071|157.4357|#FFAF77|0.12|gaia-4992035643418512128|Gaia DR3 4992035643418512128
0.837912|-47.574965|157.5335|#FFBB85|0.129|gaia-4975064101624881408|SCR J0050-4734
0.680368|-44.451856|157.6314|#FFBF89|0.22|gaia-4979708301301232896|LP 989-127
1.060667|-45.799704|158.7729|#FFD8AD|0.405|gaia-4981626021378444928|CD-46 293
0.100757|-39.058184|158.8055|#FFBC85|0.189|gaia-2306525638431700224|Gaia DR3 2306525638431700224
1.205668|-41.825263|159.3274|#FFC48F|0.292|gaia-4984686477635291264|LP 990-94
1.211729|-44.014688|159.36|#FFB881|0.12|gaia-4983331913668789248|Gaia DR3 4983331913668789248
0.114264|-42.898515|160.0449|#FFB27A|0.12|gaia-4994940042037206656|LEHPM 179
0.624029|-49.040509|161.0234|#FFAF76|0.12|gaia-4974690439470070016|Gaia DR3 4974690439470070016
0.273553|-46.719753|161.3169|#FFD4A7|0.457|gaia-4978490042416830592|CD-47 51
1.115011|-46.147938|162.589|#D4DEFF|0.12|gaia-4933533142262051968|L 292-41
1.224532|-38.351041|162.8825|#FFC692|0.388|gaia-4988735051246293504|CD-39 325A
0.937391|-40.600916|162.9803|#FFCC9A|0.12|gaia-4987305578755629824|2MASS J00561471-4036035
0.01481|-38.737207|163.013|#FCF3EE|0.12|gaia-2306776464521125120|Gaia DR3 2306776464521125120
0.759913|-38.101053|163.2413|#FFCA97|0.348|gaia-5000713818113560448|G 267-165
0.993429|-37.755621|163.4696|#FFBC86|0.211|gaia-5001390911118620288|LP 938-58
0.829218|-41.851902|163.6|#D8D4C8|0.12|gaia-4986938174368004992|Gaia DR3 4986938174368004992
0.761623|-38.685891|163.9914|#FFDAB0|0.473|gaia-4999930141201045888|CD-39 185
0.950264|-42.23934|163.9914|#FFBB84|0.136|gaia-4986351653634455680|UCAC4 239-000935
0.518019|-50.067791|164.1871|#FFBC86|0.179|gaia-4974354332509910784|Gaia DR3 4974354332509910784
0.191876|-49.629459|164.6437|#FFEFDB|0.581|gaia-4976675435913503360|Gaia DR3 4976675435913503360
0.191717|-49.628486|164.8068|#FFD9AD|0.454|gaia-4976675435917044736|HD 734B
0.915779|-44.755007|165.8505|#FFE0BA|0.12|gaia-4982533462067025024|LEHPM 1084
0.19056|-39.254515|166.7638|#FFBF89|0.197|gaia-4996712317342953216|Gaia DR3 4996712317342953216
0.164628|-50.267902|166.9268|#FEF4EB|0.643|gaia-4973621989046219008|HD 564
1.040981|-43.005821|167.1225|#FFBC85|0.12|gaia-4983071226334623616|LP 990-48
0.349992|-44.242672|167.1551|#FFB47C|0.12|gaia-4991030968962998528|DENIS J0020.9-4414
0.593646|-37.746923|167.1551|#FFBE88|0.233|gaia-5003563786612515456|Gaia DR3 5003563786612515456
0.882443|-44.060769|167.253|#FFBD87|0.219|gaia-4985536434483429504|LP 990-6
0.829261|-41.85177|167.3182|#FFBA84|0.195|gaia-4986938174369049344|Gaia DR3 4986938174369049344
0.165054|-45.634423|167.5791|#FFCE9D|0.393|gaia-4990518699624521728|PM J00099-4538
0.608439|-46.51246|167.7096|#FFB47D|0.12|gaia-4978921050976423680|Gaia DR3 4978921050976423680
0.979953|-38.463666|167.7096|#FFAD74|0.12|gaia-4989255704361941504|SIPS J0058-3827
0.978389|-44.703448|167.7422|#FFBD87|0.187|gaia-4982362831608544512|Gaia DR3 4982362831608544512
0.077568|-44.548672|168.1662|#FFC08B|0.224|gaia-4991527913860354176|Gaia DR3 4991527913860354176
0.945349|-41.818824|168.4924|#FFC08B|0.21|gaia-4986422434695500544|Gaia DR3 4986422434695500544
0.831066|-42.992434|168.8185|#FFA86E|0.12|gaia-4985893191644921856|Gaia DR3 4985893191644921856
0.54776|-38.192|168.8512|#FFBF8A|0.149|gaia-5003524891388610048|Gaia DR3 5003524891388610048
0.009218|-53.43546|169.0142|#FFB47C|0.12|gaia-4972257392036602624|LEHPM 21
0.115487|-39.641821|169.2099|#FFB882|0.12|gaia-2306446301795742592|LP 988-116
1.060371|-44.347734|169.3078|#FFBE88|0.135|gaia-4982709242193615232|Gaia DR3 4982709242193615232
0.507306|-48.215267|169.6339|#F4F1FE|0.847|gaia-4975675979846583296|HD 2726
0.358442|-41.507401|169.6992|#FFF4E9|0.12|gaia-4996762821862737792|LEHPM 499
0.955045|-40.759804|170.1558|#FFD1A2|0.138|gaia-4987241673937733376|LP 990-31
0.422793|-48.259355|170.2862|#FFB780|0.12|gaia-4974224040382111744|Gaia DR3 4974224040382111744
0.906345|-42.100698|170.3189|#FFC48F|0.273|gaia-4986787403836851072|Gaia DR3 4986787403836851072
1.381847|-37.974163|170.5146|#FFBC86|0.176|gaia-5009629826623831808|LP 939-34
0.83337|-45.497538|170.5472|#FFBF8A|0.273|gaia-4982392930739980416|Gaia DR3 4982392930739980416
0.0384|-48.924939|170.7755|#FFBC86|0.175|gaia-4977687811247330304|Gaia DR3 4977687811247330304
1.410567|-46.698734|171.0364|#FFBE88|0.222|gaia-4933875846292148992|SCR J0124-4641
0.497228|-47.473636|171.5583|#FFBD87|0.22|gaia-4978771826633146752|LEHPM 659
0.050631|-41.053879|171.7213|#FFBC86|0.147|gaia-4996132805995526912|LP 988-94
1.106047|-36.757891|171.9496|#FFE1BC|0.525|gaia-4989871568312361728|CD-37 402
0.831139|-42.997395|171.9823|#FFAE75|0.12|gaia-4985893122927309952|2MASS J00495230-4259502
0.322643|-40.12234|172.0149|#FFF3E6|0.664|gaia-4997135212707054464|HD 1530
